Timestamp (UNIX time ms),Timestamp,Active (T/F),Latitude (deg),Longitude (deg),Heartrate (bpm),Speed (mps),Distance (m),Crank Cadence (rpm),Run Cadence (steps/min),Elevation (m),Power (watts),
1549905501000,11:18:21:018,true,,,,5.215000152587891,438.6499938964844,89.00000095367432,89.00000095367432,,,
1549905502000,11:18:22:018,true,,,,5.260000228881836,443.5799865722656,90.0,90.0,,,
1549905503000,11:18:23:018,true,,,,5.2769999504089355,448.1400146484375,90.0,90.0,,,
1549905504000,11:18:24:018,true,,,,5.366000175476074,454.04998779296875,91.99999809265137,91.99999809265137,,,
1549905505000,11:18:25:018,true,,,,5.35699987411499,458.55999755859375,91.99999809265137,91.99999809265137,,,
1549905506000,11:18:26:018,true,,,,5.315000057220459,464.4700012207031,90.99999904632568,90.99999904632568,,,
1549905507000,11:18:27:018,true,,,,5.315000057220459,469.1000061035156,90.99999904632568,90.99999904632568,,,
1549905508000,11:18:28:018,true,,,,5.269999980926514,474.92999267578125,90.0,90.0,,,
1549905509000,11:18:29:018,true,,,,5.250999927520752,479.6000061035156,90.0,90.0,,,
1549905510000,11:18:30:018,true,,,,5.204999923706055,485.3900146484375,89.00000095367432,89.00000095367432,,,
1549905511000,11:18:31:018,true,,,,5.164000034332275,490.1300048828125,88.00000190734863,88.00000190734863,,,
1549905512000,11:18:32:018,true,,,,5.185999870300293,495.8500061035156,89.00000095367432,89.00000095367432,,,
1549905513000,11:18:33:018,true,,,,5.203000068664551,500.6499938964844,89.00000095367432,89.00000095367432,,,
1549905514000,11:18:34:018,true,,,,5.252999782562256,506.3500061035156,89.00000095367432,89.00000095367432,,,
1549905515000,11:18:35:018,true,,,,5.309000015258789,511.2200012207031,90.99999904632568,90.99999904632568,,,
1549905516000,11:18:36:018,true,,,,5.285999774932861,516.8200073242188,90.0,90.0,,,
1549905517000,11:18:37:018,true,,,,5.294000148773193,521.72998046875,90.99999904632568,90.99999904632568,,,
1549905518000,11:18:38:018,true,,,,5.2789998054504395,527.989990234375,90.99999904632568,90.99999904632568,,,
1549905519000,11:18:39:018,true,,,,5.2829999923706055,533.530029296875,90.0,90.0,,,
1549905520000,11:18:40:018,true,,,,5.234000205993652,538.0399780273438,90.0,90.0,,,
1549905521000,11:18:41:018,true,,,,5.236000061035156,543.2100219726563,89.00000095367432,89.00000095367432,,,
1549905522000,11:18:42:018,true,,,,5.252999782562256,549.1699829101563,89.00000095367432,89.00000095367432,,,
1549905523000,11:18:43:018,true,,,,5.285999774932861,553.7100219726563,90.0,90.0,,,
1549905524000,11:18:44:018,true,,,,5.291999816894531,559.6500244140625,90.0,90.0,,,
1549905525000,11:18:45:018,true,,,,5.315000057220459,564.22998046875,90.99999904632568,90.99999904632568,,,
1549905526000,11:18:46:018,true,,,,5.304999828338623,570.1199951171875,90.99999904632568,90.99999904632568,,,
1549905527000,11:18:47:018,true,,,,5.314000129699707,574.8099975585938,90.99999904632568,90.99999904632568,,,
1549905528000,11:18:48:018,true,,,,5.267000198364258,580.5700073242188,90.0,90.0,,,
1549905529000,11:18:49:018,true,,,,5.25,585.3300170898438,90.0,90.0,,,
1549905530000,11:18:50:018,true,,,,5.263000011444092,591.0700073242188,90.0,90.0,,,
1549905531000,11:18:51:018,true,,,,5.315000057220459,595.8400268554688,90.0,90.0,,,
1549905532000,11:18:52:018,true,,,,5.453999996185303,601.52001953125,90.99999904632568,90.99999904632568,,,
1549905533000,11:18:53:018,true,,,,5.574999809265137,606.3499755859375,87.00000286102295,87.00000286102295,,,
1549905534000,11:18:54:018,true,,,,5.644000053405762,612.5999755859375,89.00000095367432,89.00000095367432,,,
1549905535000,11:18:55:018,true,,,,5.631999969482422,618.8900146484375,88.00000190734863,88.00000190734863,,,
1549905536000,11:18:56:018,true,,,,5.744999885559082,624.47998046875,89.00000095367432,89.00000095367432,,,
1549905537000,11:18:57:018,true,,,,5.802000045776367,629.4600219726563,90.99999904632568,90.99999904632568,,,
1549905538000,11:18:58:018,true,,,,5.806000232696533,635.8699951171875,90.0,90.0,,,
1549905539000,11:18:59:018,true,,,,5.839000225067139,642.2100219726563,90.99999904632568,90.99999904632568,,,
1549905540000,11:19:00:019,true,,,,5.828000068664551,646.7100219726563,90.99999904632568,90.99999904632568,,,
1549905541000,11:19:01:019,true,,,,5.760000228881836,652.9500122070313,90.0,90.0,,,
1549905542000,11:19:02:019,true,,,,5.756999969482422,659.27001953125,90.0,90.0,,,
1549905543000,11:19:03:019,true,,,,5.738999843597412,665.2100219726563,90.0,90.0,,,
1549905544000,11:19:04:019,true,,,,5.7220001220703125,669.7999877929688,89.00000095367432,89.00000095367432,,,
1549905545000,11:19:05:019,true,,,,5.776000022888184,676.0800170898438,90.0,90.0,,,
1549905546000,11:19:06:019,true,,,,5.826000213623047,682.3699951171875,90.99999904632568,90.99999904632568,,,
1549905547000,11:19:07:019,true,,,,5.757999897003174,688.1900024414063,90.0,90.0,,,
1549905548000,11:19:08:019,true,,,,5.702000141143799,692.9199829101563,89.00000095367432,89.00000095367432,,,
1549905549000,11:19:09:019,true,,,,5.738999843597412,699.25,89.00000095367432,89.00000095367432,,,
1549905550000,11:19:10:019,true,,,,5.802999973297119,705.5599975585938,90.0,90.0,,,
1549905551000,11:19:11:019,true,,,,5.7870001792907715,711.22998046875,90.0,90.0,,,
1549905552000,11:19:12:019,true,,,,5.765999794006348,716.0700073242188,90.0,90.0,,,
1549905553000,11:19:13:019,true,,,,5.738999843597412,722.3800048828125,90.0,90.0,,,
1549905554000,11:19:14:019,true,,,,5.7210001945495605,728.219970703125,90.0,90.0,,,
1549905555000,11:19:15:019,true,,,,5.709000110626221,733.2999877929688,90.0,90.0,,,
1549905556000,11:19:16:019,true,,,,5.810999870300293,739.6099853515625,90.0,90.0,,,
1549905557000,11:19:17:019,true,,,,5.697999954223633,745.6599731445313,90.0,90.0,,,
1549905558000,11:19:18:019,true,,,,5.710999965667725,750.0900268554688,89.00000095367432,89.00000095367432,,,
1549905559000,11:19:19:019,true,,,,5.814000129699707,756.3699951171875,90.99999904632568,90.99999904632568,,,
1549905560000,11:19:20:019,true,,,,5.839000225067139,762.7100219726563,90.99999904632568,90.99999904632568,,,
1549905561000,11:19:21:019,true,,,,5.742000102996826,768.6500244140625,90.0,90.0,,,
1549905562000,11:19:22:019,true,,,,5.734000205993652,773.2000122070313,89.00000095367432,89.00000095367432,,,
1549905563000,11:19:23:019,true,,,,5.7779998779296875,779.52001953125,90.0,90.0,,,
1549905564000,11:19:24:019,true,,,,5.839000225067139,785.8099975585938,90.99999904632568,90.99999904632568,,,
1549905565000,11:19:25:019,true,,,,5.7870001792907715,792.1599731445313,90.0,90.0,,,
1549905566000,11:19:26:019,true,,,,5.820000171661377,797.9099731445313,90.99999904632568,90.99999904632568,,,
1549905567000,11:19:27:019,true,,,,5.810999870300293,802.6300048828125,90.99999904632568,90.99999904632568,,,
1549905568000,11:19:28:019,true,,,,5.810999870300293,808.9600219726563,90.99999904632568,90.99999904632568,,,
1549905569000,11:19:29:019,true,,,,5.763000011444092,815.25,90.0,90.0,,,
1549905570000,11:19:30:019,true,,,,5.715000152587891,820.9299926757813,90.0,90.0,,,
1549905571000,11:19:31:019,true,,,,5.683000087738037,825.75,89.00000095367432,89.00000095367432,,,
1549905572000,11:19:32:019,true,,,,5.672999858856201,832.02001953125,89.00000095367432,89.00000095367432,,,
1549905573000,11:19:33:019,true,,,,5.664999961853027,837.9299926757813,89.00000095367432,89.00000095367432,,,
1549905574000,11:19:34:019,true,,,,5.706999778747559,843.010009765625,88.00000190734863,88.00000190734863,,,
1549905575000,11:19:35:019,true,,,,5.803999900817871,849.3599853515625,90.0,90.0,,,
1549905576000,11:19:36:019,true,,,,5.776000022888184,855.5499877929688,90.99999904632568,90.99999904632568,,,
1549905577000,11:19:37:019,true,,,,5.770999908447266,860.9600219726563,90.0,90.0,,,
1549905578000,11:19:38:019,true,,,,5.769000053405762,866.1199951171875,90.0,90.0,,,
1549905579000,11:19:39:019,true,,,,5.828000068664551,872.4199829101563,90.99999904632568,90.99999904632568,,,
1549905580000,11:19:40:019,true,,,,5.8480000495910645,878.3599853515625,90.99999904632568,90.99999904632568,,,
1549905581000,11:19:41:019,true,,,,5.809999942779541,882.8900146484375,90.99999904632568,90.99999904632568,,,
1549905582000,11:19:42:019,true,,,,5.820000171661377,889.1900024414063,90.99999904632568,90.99999904632568,,,
1549905583000,11:19:43:019,true,,,,5.801000118255615,895.510009765625,90.99999904632568,90.99999904632568,,,
1549905584000,11:19:44:019,true,,,,5.76800012588501,901.8900146484375,90.0,90.0,,,
1549905585000,11:19:45:019,true,,,,5.736999988555908,907.6799926757813,90.0,90.0,,,
1549905586000,11:19:46:019,true,,,,5.729000091552734,912.2000122070313,90.0,90.0,,,
1549905587000,11:19:47:019,true,,,,5.765999794006348,918.3400268554688,90.0,90.0,,,
1549905588000,11:19:48:019,true,,,,5.763000011444092,924.3699951171875,90.0,90.0,,,
1549905589000,11:19:49:019,true,,,,5.73799991607666,929.1400146484375,89.00000095367432,89.00000095367432,,,
1549905590000,11:19:50:019,true,,,,5.77400016784668,935.469970703125,90.0,90.0,,,
1549905591000,11:19:51:019,true,,,,5.7870001792907715,941.7899780273438,90.0,90.0,,,
1549905592000,11:19:52:019,true,,,,5.8460001945495605,947.6400146484375,90.0,90.0,,,
1549905593000,11:19:53:019,true,,,,6.11899995803833,952.739990234375,90.0,90.0,,,
1549905594000,11:19:54:019,true,,,,6.039000034332275,959.0399780273438,90.0,90.0,,,
1549905595000,11:19:55:019,true,,,,6.0329999923706055,965.3800048828125,90.0,90.0,,,
1549905596000,11:19:56:019,true,,,,5.978000164031982,971.5999755859375,89.00000095367432,89.00000095367432,,,
1549905597000,11:19:57:019,true,,,,5.928999900817871,977.9299926757813,88.00000190734863,88.00000190734863,,,
1549905598000,11:19:58:019,true,,,,6.071000099182129,984.27001953125,90.0,90.0,,,
1549905599000,11:19:59:019,true,,,,6.065999984741211,990.2000122070313,90.0,90.0,,,
1549905600000,11:20:00:020,true,,,,6.11899995803833,994.7899780273438,90.99999904632568,90.99999904632568,,,
1549905601000,11:20:01:020,true,,,,6.129000186920166,1001.0900268554688,90.99999904632568,90.99999904632568,,,
1549905602000,11:20:02:020,true,,,,6.015999794006348,1007.3800048828125,89.00000095367432,89.00000095367432,,,
1549905603000,11:20:03:020,true,,,,6.072000026702881,1013.6699829101563,90.0,90.0,,,
1549905604000,11:20:04:020,true,,,,6.118000030517578,1019.9500122070313,90.99999904632568,90.99999904632568,,,
1549905605000,11:20:05:020,true,,,,6.113999843597412,1026.25,90.99999904632568,90.99999904632568,,,
1549905606000,11:20:06:020,true,,,,6.175000190734863,1032.52001953125,91.99999809265137,91.99999809265137,,,
1549905607000,11:20:07:020,true,,,,6.1519999504089355,1038.780029296875,91.99999809265137,91.99999809265137,,,
1549905608000,11:20:08:020,true,,,,6.110000133514404,1044.75,90.99999904632568,90.99999904632568,,,
1549905609000,11:20:09:020,true,,,,6.054999828338623,1049.8599853515625,90.0,90.0,,,
1549905610000,11:20:10:020,true,,,,6.033999919891357,1056.0699462890625,90.0,90.0,,,
1549905611000,11:20:11:020,true,,,,5.954999923706055,1062.3699951171875,88.00000190734863,88.00000190734863,,,
1549905612000,11:20:12:020,true,,,,5.9720001220703125,1068.6800537109375,89.00000095367432,89.00000095367432,,,
1549905613000,11:20:13:020,true,,,,5.995999813079834,1074.949951171875,89.00000095367432,89.00000095367432,,,
1549905614000,11:20:14:020,true,,,,6.073999881744385,1081.199951171875,90.0,90.0,,,
1549905615000,11:20:15:020,true,,,,6.078000068664551,1087.260009765625,90.0,90.0,,,
1549905616000,11:20:16:020,true,,,,6.113999843597412,1091.8299560546875,90.99999904632568,90.99999904632568,,,
1549905617000,11:20:17:020,true,,,,6.140999794006348,1098.0899658203125,90.99999904632568,90.99999904632568,,,
1549905618000,11:20:18:020,true,,,,6.117000102996826,1104.4100341796875,90.99999904632568,90.99999904632568,,,
1549905619000,11:20:19:020,true,,,,6.086999893188477,1110.7099609375,90.0,90.0,,,
1549905620000,11:20:20:020,true,,,,6.144000053405762,1116.989990234375,90.99999904632568,90.99999904632568,,,
1549905621000,11:20:21:020,true,,,,6.136000156402588,1123.27001953125,90.99999904632568,90.99999904632568,,,
1549905622000,11:20:22:020,true,,,,6.11299991607666,1129.1099853515625,90.99999904632568,90.99999904632568,,,
1549905623000,11:20:23:020,true,,,,6.125999927520752,1134.280029296875,90.99999904632568,90.99999904632568,,,
1549905624000,11:20:24:020,true,,,,6.11299991607666,1142.0799560546875,90.99999904632568,90.99999904632568,,,
1549905625000,11:20:25:020,true,,,,6.073999881744385,1148.3699951171875,90.99999904632568,90.99999904632568,,,
1549905626000,11:20:26:020,true,,,,6.054999828338623,1154.1099853515625,90.0,90.0,,,
1549905627000,11:20:27:020,true,,,,5.993000030517578,1159.010009765625,90.0,90.0,,,
1549905628000,11:20:28:020,true,,,,5.953999996185303,1165.7099609375,88.00000190734863,88.00000190734863,,,
1549905629000,11:20:29:020,true,,,,5.959000110626221,1171.989990234375,88.00000190734863,88.00000190734863,,,
1549905630000,11:20:30:020,true,,,,6.041999816894531,1178.300048828125,90.0,90.0,,,
1549905631000,11:20:31:020,true,,,,6.072000026702881,1184.6400146484375,90.0,90.0,,,
1549905632000,11:20:32:020,true,,,,6.051000118255615,1190.6700439453125,90.0,90.0,,,
1549905633000,11:20:33:020,true,,,,6.015999794006348,1195.1700439453125,90.0,90.0,,,
1549905634000,11:20:34:020,true,,,,6.089000225067139,1201.4599609375,90.0,90.0,,,
1549905635000,11:20:35:020,true,,,,6.073999881744385,1207.75,90.0,90.0,,,
1549905636000,11:20:36:020,true,,,,6.076000213623047,1214.050048828125,90.0,90.0,,,
1549905637000,11:20:37:020,true,,,,6.0970001220703125,1220.3299560546875,90.99999904632568,90.99999904632568,,,
1549905638000,11:20:38:020,true,,,,6.125999927520752,1226.6300048828125,90.99999904632568,90.99999904632568,,,
1549905639000,11:20:39:020,true,,,,6.11899995803833,1232.8900146484375,90.99999904632568,90.99999904632568,,,
1549905640000,11:20:40:020,true,,,,6.077000141143799,1239.1600341796875,90.0,90.0,,,
1549905641000,11:20:41:020,true,,,,6.013999938964844,1245.449951171875,90.0,90.0,,,
1549905642000,11:20:42:020,true,,,,5.9730000495910645,1251.219970703125,89.00000095367432,89.00000095367432,,,
1549905643000,11:20:43:020,true,,,,5.89300012588501,1255.9599609375,88.00000190734863,88.00000190734863,,,
1549905644000,11:20:44:020,true,,,,5.8420000076293945,1262.3699951171875,87.00000286102295,87.00000286102295,,,
1549905645000,11:20:45:020,true,,,,5.9720001220703125,1269.0400390625,87.00000286102295,87.00000286102295,,,
1549905646000,11:20:46:020,true,,,,6.025000095367432,1275.27001953125,90.0,90.0,,,
1549905647000,11:20:47:020,true,,,,6.104000091552734,1279.56005859375,90.0,90.0,,,
1549905648000,11:20:48:020,true,,,,6.019000053405762,1285.9100341796875,90.0,90.0,,,
1549905649000,11:20:49:020,true,,,,5.992000102996826,1292.1400146484375,89.00000095367432,89.00000095367432,,,
1549905650000,11:20:50:020,true,,,,6.0289998054504395,1298.510009765625,89.00000095367432,89.00000095367432,,,
1549905651000,11:20:51:020,true,,,,5.935999870300293,1304.7900390625,89.00000095367432,89.00000095367432,,,
1549905652000,11:20:52:020,true,,,,5.98199987411499,1311.0899658203125,88.00000190734863,88.00000190734863,,,
1549905653000,11:20:53:020,true,,,,6.408999919891357,1317.3900146484375,88.00000190734863,88.00000190734863,,,
1549905654000,11:20:54:020,true,,,,6.431000232696533,1323.68994140625,90.99999904632568,90.99999904632568,,,
1549905655000,11:20:55:020,true,,,,6.355999946594238,1329.969970703125,90.0,90.0,,,
1549905656000,11:20:56:020,true,,,,6.326000213623047,1336.260009765625,89.00000095367432,89.00000095367432,,,
1549905657000,11:20:57:020,true,,,,6.396999835968018,1342.5400390625,90.99999904632568,90.99999904632568,,,
1549905658000,11:20:58:020,true,,,,6.34499979019165,1348.6700439453125,90.0,90.0,,,
1549905659000,11:20:59:020,true,,,,6.382999897003174,1354.77001953125,89.00000095367432,89.00000095367432,,,
1549905660000,11:21:00:021,true,,,,6.5329999923706055,1361.3599853515625,91.99999809265137,91.99999809265137,,,
1549905661000,11:21:01:021,true,,,,6.501999855041504,1367.5699462890625,91.99999809265137,91.99999809265137,,,
1549905662000,11:21:02:021,true,,,,6.49399995803833,1374.010009765625,91.99999809265137,91.99999809265137,,,
1549905663000,11:21:03:021,true,,,,6.461999893188477,1380.75,91.99999809265137,91.99999809265137,,,
1549905664000,11:21:04:021,true,,,,6.385000228881836,1387.0,90.0,90.0,,,
1549905665000,11:21:05:021,true,,,,6.4019999504089355,1393.3399658203125,90.0,90.0,,,
1549905666000,11:21:06:021,true,,,,6.36899995803833,1399.6300048828125,90.0,90.0,,,
1549905667000,11:21:07:021,true,,,,6.442999839782715,1405.9300537109375,90.99999904632568,90.99999904632568,,,
1549905668000,11:21:08:021,true,,,,6.438000202178955,1412.219970703125,90.99999904632568,90.99999904632568,,,
1549905669000,11:21:09:021,true,,,,6.388000011444092,1418.5699462890625,90.99999904632568,90.99999904632568,,,
1549905670000,11:21:10:021,true,,,,6.425000190734863,1425.0899658203125,90.99999904632568,90.99999904632568,,,
1549905671000,11:21:11:021,true,,,,6.436999797821045,1433.0799560546875,90.99999904632568,90.99999904632568,,,
1549905672000,11:21:12:021,true,,,,6.392000198364258,1439.0799560546875,90.0,90.0,,,
1549905673000,11:21:13:021,true,,,,6.354000091552734,1445.800048828125,90.0,90.0,,,
1549905674000,11:21:14:021,true,,,,6.281000137329102,1452.0799560546875,89.00000095367432,89.00000095367432,,,
1549905675000,11:21:15:021,true,,,,6.25,1458.3299560546875,88.00000190734863,88.00000190734863,,,
1549905676000,11:21:16:021,true,,,,6.334000110626221,1464.56005859375,89.00000095367432,89.00000095367432,,,
1549905677000,11:21:17:021,true,,,,6.36899995803833,1470.8900146484375,90.0,90.0,,,
1549905678000,11:21:18:021,true,,,,6.385000228881836,1477.1600341796875,90.0,90.0,,,
1549905679000,11:21:19:021,true,,,,6.385000228881836,1483.469970703125,90.0,90.0,,,
1549905680000,11:21:20:021,true,,,,6.385000228881836,1489.8599853515625,90.0,90.0,,,
1549905681000,11:21:21:021,true,,,,6.385000228881836,1496.5699462890625,90.0,90.0,,,
1549905682000,11:21:22:021,true,,,,6.3460001945495605,1502.8499755859375,90.0,90.0,,,
1549905683000,11:21:23:021,true,,,,6.363999843597412,1507.1800537109375,90.0,90.0,,,
1549905684000,11:21:24:021,true,,,,6.328999996185303,1515.489990234375,89.00000095367432,89.00000095367432,,,
