Name, Korgan
Device, SAMSUNG-SM-G900A
Date, Mon Jan 07 16:55:44 CST 2019
Workout Name, Criss cross threshold 1x12
Workout Duration (sec), 685
Warm up Duration (sec), 211
Total Distance (Miles), 3.10
Total Calories Burned (kcal), 100
Power Average, Max Power 
100, 150
Heart Rate Average, Max Heart Rate 
-1, -1
Cadence Average, Max Cadence 
60, 66.0
Average Speed (MPH), Max Speed (MPH) 
12.44, 15.54
Time, Power, Heart Rate, Speed (MPH), Cadence, Accumulated Distance, Accumulated Calories Burned 
767.006, 131, -1, 14.33, 61.0, 2.61, 83
768.017, 133, -1, 14.34, 62.0, 2.62, 84
769.044, 131, -1, 14.33, 62.0, 2.62, 84
770.03, 131, -1, 14.33, 63.0, 2.62, 84
771.026, 129, -1, 14.32, 63.0, 2.63, 84
772.011, 130, -1, 14.32, 61.0, 2.63, 84
773.015, 127, -1, 14.31, 62.0, 2.64, 84
774.007, 127, -1, 14.31, 62.0, 2.64, 84
775.039, 124, -1, 13.73, 61.0, 2.64, 85
776.005, 124, -1, 14.29, 60.0, 2.65, 85
777.029, 126, -1, 14.31, 60.0, 2.65, 85
778.018, 126, -1, 14.30, 58.0, 2.66, 85
779.018, 128, -1, 14.32, 59.0, 2.66, 85
780.008, 128, -1, 14.31, 60.0, 2.66, 85
781.025, 125, -1, 14.30, 62.0, 2.67, 85
782.021, 124, -1, 14.30, 62.0, 2.67, 86
783.02, 129, -1, 14.32, 61.0, 2.68, 86
784.029, 129, -1, 14.32, 63.0, 2.68, 86
785.007, 124, -1, 14.29, 62.0, 2.68, 86
786.002, 123, -1, 13.73, 63.0, 2.69, 86
787.0, 124, -1, 14.29, 61.0, 2.69, 86
788.036, 124, -1, 14.29, 61.0, 2.70, 86
789.029, 125, -1, 14.30, 62.0, 2.70, 87
790.004, 128, -1, 14.32, 62.0, 2.70, 87
791.012, 128, -1, 14.31, 64.0, 2.71, 87
792.024, 125, -1, 14.30, 65.0, 2.71, 87
793.01, 124, -1, 14.29, 64.0, 2.72, 87
794.0, 125, -1, 14.30, 63.0, 2.72, 87
795.006, 124, -1, 14.29, 62.0, 2.72, 87
796.009, 126, -1, 14.30, 62.0, 2.73, 87
797.019, 126, -1, 14.30, 61.0, 2.73, 88
798.015, 125, -1, 14.30, 59.0, 2.74, 88
799.022, 127, -1, 14.31, 57.0, 2.74, 88
800.013, 125, -1, 14.30, 59.0, 2.74, 88
801.006, 125, -1, 14.30, 61.0, 2.75, 88
802.003, 127, -1, 14.31, 62.0, 2.75, 88
803.026, 131, -1, 14.33, 61.0, 2.76, 88
804.037, 129, -1, 14.32, 60.0, 2.76, 89
805.038, 130, -1, 14.33, 60.0, 2.76, 89
806.022, 127, -1, 14.31, 61.0, 2.77, 89
807.009, 124, -1, 14.30, 62.0, 2.77, 89
808.001, 124, -1, 14.29, 62.0, 2.78, 89
809.004, 121, -1, 13.72, 60.0, 2.78, 89
810.013, 121, -1, 13.72, 61.0, 2.78, 89
811.008, 112, -1, 13.11, 59.0, 2.79, 90
812.0, 116, -1, 13.69, 59.0, 2.79, 90
813.004, 117, -1, 13.69, 59.0, 2.79, 90
814.034, 118, -1, 13.70, 62.0, 2.80, 90
815.004, 117, -1, 13.70, 63.0, 2.80, 90
816.008, 115, -1, 13.68, 65.0, 2.81, 90
817.007, 114, -1, 13.68, 66.0, 2.81, 90
818.036, 115, -1, 13.68, 63.0, 2.81, 90
819.015, 114, -1, 13.68, 61.0, 2.82, 91
820.006, 112, -1, 13.11, 60.0, 2.82, 91
821.001, 112, -1, 13.11, 60.0, 2.82, 91
822.037, 110, -1, 13.10, 61.0, 2.83, 91
823.016, 109, -1, 13.09, 62.0, 2.83, 91
824.028, 106, -1, 13.07, 62.0, 2.83, 91
825.02, 108, -1, 13.08, 64.0, 2.84, 91
826.013, 116, -1, 13.69, 63.0, 2.84, 91
827.004, 126, -1, 14.31, 63.0, 2.85, 92
828.025, 117, -1, 13.70, 64.0, 2.85, 92
829.038, 112, -1, 13.11, 65.0, 2.85, 92
830.009, 108, -1, 13.09, 62.0, 2.86, 92
831.023, 106, -1, 13.07, 62.0, 2.86, 92
832.014, 108, -1, 13.08, 61.0, 2.86, 92
833.022, 110, -1, 13.10, 61.0, 2.87, 92
834.032, 114, -1, 13.68, 60.0, 2.87, 92
835.011, 115, -1, 13.69, 62.0, 2.88, 93
836.034, 114, -1, 13.68, 60.0, 2.88, 93
837.011, 115, -1, 13.69, 62.0, 2.88, 93
838.024, 113, -1, 13.67, 62.0, 2.89, 93
839.015, 113, -1, 13.11, 63.0, 2.89, 93
840.023, 111, -1, 13.10, 63.0, 2.89, 93
841.032, 110, -1, 13.10, 63.0, 2.90, 93
842.027, 115, -1, 13.68, 61.0, 2.90, 93
843.007, 116, -1, 13.69, 62.0, 2.91, 94
844.01, 115, -1, 13.69, 62.0, 2.91, 94
845.007, 111, -1, 13.10, 61.0, 2.91, 94
846.0, 114, -1, 13.68, 60.0, 2.92, 94
847.04, 113, -1, 13.67, 61.0, 2.92, 94
848.007, 115, -1, 13.68, 61.0, 2.92, 94
849.007, 119, -1, 13.71, 61.0, 2.93, 94
850.002, 117, -1, 13.69, 61.0, 2.93, 95
851.029, 114, -1, 13.68, 60.0, 2.94, 95
852.005, 114, -1, 13.68, 61.0, 2.94, 95
853.056, 110, -1, 13.10, 62.0, 2.94, 95
854.11, 107, -1, 13.08, 62.0, 2.95, 95
855.014, 107, -1, 13.08, 62.0, 2.95, 95
856.039, 107, -1, 13.08, 60.0, 2.95, 95
857.015, 110, -1, 13.10, 61.0, 2.96, 95
858.013, 111, -1, 13.10, 61.0, 2.96, 95
859.043, 108, -1, 13.09, 61.0, 2.97, 96
860.014, 108, -1, 13.09, 61.0, 2.97, 96
861.034, 108, -1, 13.09, 61.0, 2.97, 96
862.011, 108, -1, 13.09, 61.0, 2.98, 96
863.019, 108, -1, 13.09, 61.0, 2.98, 96
864.031, 108, -1, 13.09, 61.0, 2.98, 96
865.008, 108, -1, 13.09, 61.0, 2.99, 96
866.034, 108, -1, 13.09, 61.0, 2.99, 96
867.025, 108, -1, 13.09, 61.0, 2.99, 97
868.035, 108, -1, 13.09, 61.0, 3.00, 97
869.027, 108, -1, 13.09, 61.0, 3.00, 97
870.018, 108, -1, 13.09, 61.0, 3.01, 97
871.023, 108, -1, 13.09, 61.0, 3.01, 97
872.022, 108, -1, 13.09, 61.0, 3.01, 97
873.044, 108, -1, 13.09, 61.0, 3.02, 97
874.064, 108, -1, 13.09, 61.0, 3.02, 97
875.006, 108, -1, 13.09, 61.0, 3.02, 98
876.028, 108, -1, 13.09, 61.0, 3.03, 98
877.04, 108, -1, 13.09, 61.0, 3.03, 98
878.04, 108, -1, 13.09, 61.0, 3.03, 98
879.041, 108, -1, 13.09, 61.0, 3.04, 98
880.04, 108, -1, 13.09, 61.0, 3.04, 98
881.041, 108, -1, 13.09, 61.0, 3.05, 98
882.04, 108, -1, 13.09, 61.0, 3.05, 98
883.041, 108, -1, 13.09, 61.0, 3.05, 99
884.04, 108, -1, 13.09, 61.0, 3.06, 99
885.04, 108, -1, 13.09, 61.0, 3.06, 99
886.04, 108, -1, 13.09, 61.0, 3.06, 99
887.041, 108, -1, 13.09, 61.0, 3.07, 99
888.005, 108, -1, 13.09, 61.0, 3.07, 99
889.004, 108, -1, 13.09, 61.0, 3.07, 99
890.04, 108, -1, 13.09, 61.0, 3.08, 99
891.041, 108, -1, 13.09, 61.0, 3.08, 99
892.042, 108, -1, 13.09, 61.0, 3.09, 100
893.041, 108, -1, 13.09, 61.0, 3.09, 100
894.041, 108, -1, 13.09, 61.0, 3.09, 100
895.04, 108, -1, 13.09, 61.0, 3.10, 100
896.04, 108, -1, 13.09, 61.0, 3.10, 100
