Name, Korgan
Device, SAMSUNG-SM-G900A
Date, Fri Jan 11 16:16:57 CST 2019
Workout Name, Criss cross threshold 1x12
Workout Duration (sec), 1440
Warm up Duration (sec), 126
Total Distance (Miles), 5.26
Total Calories Burned (kcal), 169
Power Average, Max Power 
97, 138
Heart Rate Average, Max Heart Rate 
-1, -1
Cadence Average, Max Cadence 
73, 82.0
Average Speed (MPH), Max Speed (MPH) 
12.10, 14.35
Time, Power, Heart Rate, Speed (MPH), Cadence, Accumulated Distance, Accumulated Calories Burned 
938.072, 130, -1, 14.30, 73.0, 3.13, 101
939.007, 125, -1, 13.72, 72.0, 3.14, 101
940.011, 122, -1, 13.70, 69.0, 3.14, 101
941.011, 119, -1, 13.69, 71.0, 3.15, 101
942.001, 124, -1, 13.71, 71.0, 3.15, 101
943.018, 124, -1, 13.71, 73.0, 3.15, 101
944.012, 128, -1, 14.30, 74.0, 3.16, 102
945.029, 128, -1, 13.73, 74.0, 3.16, 102
946.031, 130, -1, 14.31, 74.0, 3.17, 102
947.048, 127, -1, 13.73, 74.0, 3.17, 102
948.015, 127, -1, 13.73, 74.0, 3.17, 102
949.026, 122, -1, 13.70, 74.0, 3.18, 102
950.008, 122, -1, 13.70, 74.0, 3.18, 102
951.007, 125, -1, 13.72, 74.0, 3.18, 103
952.016, 125, -1, 13.72, 76.0, 3.19, 103
953.034, 122, -1, 13.70, 74.0, 3.19, 103
954.038, 126, -1, 13.72, 74.0, 3.20, 103
955.043, 127, -1, 13.73, 73.0, 3.20, 103
956.008, 125, -1, 13.72, 71.0, 3.20, 103
957.011, 124, -1, 13.71, 72.0, 3.21, 103
958.026, 128, -1, 14.30, 70.0, 3.21, 104
959.02, 128, -1, 14.29, 73.0, 3.22, 104
960.006, 127, -1, 13.73, 73.0, 3.22, 104
961.025, 131, -1, 14.31, 72.0, 3.22, 104
962.014, 128, -1, 14.29, 71.0, 3.23, 104
963.016, 126, -1, 13.72, 72.0, 3.23, 104
964.01, 125, -1, 13.72, 73.0, 3.23, 104
965.017, 130, -1, 14.30, 74.0, 3.24, 105
966.022, 127, -1, 13.73, 74.0, 3.24, 105
967.059, 121, -1, 13.70, 74.0, 3.25, 105
968.042, 112, -1, 13.09, 71.0, 3.25, 105
969.026, 102, -1, 12.46, 72.0, 3.25, 105
970.01, 99, -1, 12.44, 71.0, 3.26, 105
971.02, 0, -1, 11.21, 0.0, 3.26, 105
972.028, 89, -1, 11.82, 68.0, 3.26, 105
973.01, 88, -1, 11.81, 65.0, 3.27, 105
974.007, 93, -1, 11.85, 67.0, 3.27, 105
975.003, 100, -1, 12.45, 69.0, 3.27, 106
976.01, 100, -1, 12.45, 71.0, 3.28, 106
977.013, 101, -1, 12.46, 71.0, 3.28, 106
978.007, 101, -1, 12.46, 71.0, 3.28, 106
979.013, 109, -1, 13.07, 70.0, 3.29, 106
980.02, 103, -1, 12.47, 71.0, 3.29, 106
981.014, 98, -1, 12.44, 71.0, 3.29, 106
982.019, 96, -1, 11.87, 71.0, 3.30, 106
983.013, 97, -1, 12.43, 71.0, 3.30, 106
984.021, 105, -1, 12.48, 71.0, 3.30, 107
985.063, 100, -1, 12.45, 74.0, 3.31, 107
986.028, 96, -1, 12.43, 72.0, 3.31, 107
987.015, 98, -1, 12.44, 74.0, 3.31, 107
988.007, 97, -1, 12.43, 71.0, 3.32, 107
989.022, 103, -1, 12.47, 72.0, 3.32, 107
990.047, 103, -1, 12.47, 72.0, 3.33, 107
991.027, 103, -1, 12.47, 72.0, 3.33, 107
992.009, 103, -1, 12.47, 72.0, 3.33, 107
993.021, 104, -1, 12.48, 74.0, 3.34, 108
994.017, 103, -1, 12.47, 73.0, 3.34, 108
995.009, 103, -1, 12.47, 73.0, 3.34, 108
996.034, 102, -1, 12.46, 72.0, 3.35, 108
997.014, 102, -1, 12.46, 74.0, 3.35, 108
998.033, 100, -1, 12.45, 73.0, 3.35, 108
999.033, 100, -1, 12.45, 73.0, 3.36, 108
1000.021, 102, -1, 12.47, 71.0, 3.36, 108
1001.03, 101, -1, 12.46, 69.0, 3.36, 108
1002.019, 97, -1, 12.43, 70.0, 3.37, 109
1003.005, 97, -1, 12.43, 69.0, 3.37, 109
1004.004, 96, -1, 11.86, 70.0, 3.37, 109
1005.004, 98, -1, 12.44, 70.0, 3.38, 109
1006.002, 102, -1, 12.46, 71.0, 3.38, 109
1007.021, 103, -1, 12.47, 71.0, 3.38, 109
1008.032, 101, -1, 12.46, 72.0, 3.39, 109
1009.011, 103, -1, 12.47, 74.0, 3.39, 109
1010.027, 100, -1, 12.45, 73.0, 3.39, 109
1011.03, 100, -1, 12.45, 75.0, 3.40, 110
1012.028, 103, -1, 12.47, 70.0, 3.40, 110
1013.039, 103, -1, 12.47, 74.0, 3.40, 110
1014.032, 107, -1, 13.05, 72.0, 3.41, 110
1015.027, 101, -1, 12.46, 73.0, 3.41, 110
1016.04, 98, -1, 12.43, 71.0, 3.42, 110
1017.035, 99, -1, 12.44, 73.0, 3.42, 110
1018.047, 99, -1, 12.44, 74.0, 3.42, 110
1019.041, 102, -1, 12.47, 75.0, 3.43, 111
1020.034, 103, -1, 12.47, 74.0, 3.43, 111
1021.046, 101, -1, 12.46, 75.0, 3.43, 111
1022.023, 101, -1, 12.46, 73.0, 3.44, 111
1023.017, 101, -1, 12.46, 73.0, 3.44, 111
1024.032, 101, -1, 12.45, 72.0, 3.44, 111
1025.048, 101, -1, 12.46, 72.0, 3.45, 111
1026.041, 102, -1, 12.46, 72.0, 3.45, 111
1027.014, 98, -1, 12.44, 74.0, 3.45, 111
1028.04, 99, -1, 12.44, 72.0, 3.46, 112
1029.022, 98, -1, 12.44, 72.0, 3.46, 112
1030.032, 102, -1, 12.46, 71.0, 3.46, 112
1031.038, 99, -1, 12.44, 71.0, 3.47, 112
1032.019, 100, -1, 12.45, 74.0, 3.47, 112
1033.008, 101, -1, 12.45, 72.0, 3.47, 112
1034.062, 102, -1, 12.47, 75.0, 3.48, 112
1035.03, 103, -1, 12.47, 73.0, 3.48, 112
1036.035, 104, -1, 12.48, 73.0, 3.48, 112
1037.031, 102, -1, 12.46, 72.0, 3.49, 113
1038.043, 102, -1, 12.46, 71.0, 3.49, 113
1039.022, 97, -1, 12.43, 71.0, 3.49, 113
1040.021, 97, -1, 12.43, 71.0, 3.50, 113
1041.01, 100, -1, 12.45, 70.0, 3.50, 113
1042.007, 99, -1, 12.44, 72.0, 3.51, 113
1043.06, 102, -1, 12.46, 71.0, 3.51, 113
1044.017, 99, -1, 12.45, 72.0, 3.51, 113
1045.033, 102, -1, 12.47, 71.0, 3.52, 113
1046.028, 102, -1, 12.46, 72.0, 3.52, 114
1047.049, 100, -1, 12.45, 71.0, 3.52, 114
1048.002, 103, -1, 12.47, 72.0, 3.53, 114
1049.022, 100, -1, 12.45, 74.0, 3.53, 114
1050.002, 97, -1, 12.43, 73.0, 3.53, 114
1051.03, 99, -1, 12.44, 75.0, 3.54, 114
1052.018, 96, -1, 11.87, 72.0, 3.54, 114
1053.022, 97, -1, 12.43, 71.0, 3.54, 114
1054.088, 104, -1, 12.48, 71.0, 3.55, 114
1055.022, 107, -1, 13.05, 74.0, 3.55, 115
1056.051, 99, -1, 12.45, 74.0, 3.55, 115
1057.014, 101, -1, 12.45, 73.0, 3.56, 115
1058.035, 101, -1, 12.46, 71.0, 3.56, 115
1059.023, 99, -1, 12.45, 71.0, 3.56, 115
1060.019, 101, -1, 12.46, 71.0, 3.57, 115
1061.014, 103, -1, 12.47, 68.0, 3.57, 115
1062.029, 103, -1, 12.47, 70.0, 3.57, 115
1063.05, 101, -1, 12.46, 70.0, 3.58, 115
1064.028, 99, -1, 12.44, 74.0, 3.58, 116
1065.005, 102, -1, 12.46, 75.0, 3.58, 116
1066.034, 101, -1, 12.46, 76.0, 3.59, 116
1067.069, 101, -1, 12.45, 76.0, 3.59, 116
1068.041, 104, -1, 12.48, 74.0, 3.59, 116
1069.02, 107, -1, 13.05, 74.0, 3.60, 116
1070.048, 103, -1, 12.47, 73.0, 3.60, 116
1071.038, 97, -1, 12.43, 73.0, 3.61, 116
1072.012, 93, -1, 11.85, 74.0, 3.61, 116
1073.01, 102, -1, 12.46, 72.0, 3.61, 117
1074.008, 106, -1, 12.49, 72.0, 3.62, 117
1075.026, 104, -1, 12.47, 72.0, 3.62, 117
1076.054, 103, -1, 12.47, 72.0, 3.62, 117
1077.013, 100, -1, 12.45, 71.0, 3.63, 117
1078.031, 100, -1, 12.45, 71.0, 3.63, 117
1079.012, 100, -1, 12.45, 71.0, 3.63, 117
1080.052, 101, -1, 12.46, 71.0, 3.64, 117
1081.048, 103, -1, 12.47, 71.0, 3.64, 117
1082.009, 101, -1, 12.46, 72.0, 3.64, 118
1083.014, 99, -1, 12.45, 71.0, 3.65, 118
1084.03, 98, -1, 12.44, 71.0, 3.65, 118
1085.047, 98, -1, 12.44, 70.0, 3.65, 118
1086.004, 97, -1, 12.43, 70.0, 3.66, 118
1087.037, 98, -1, 12.44, 71.0, 3.66, 118
1088.014, 89, -1, 11.82, 73.0, 3.66, 118
1089.04, 91, -1, 11.83, 72.0, 3.67, 118
1090.005, 90, -1, 11.82, 70.0, 3.67, 118
1091.004, 90, -1, 11.82, 71.0, 3.67, 119
1092.032, 91, -1, 11.83, 71.0, 3.68, 119
1093.007, 95, -1, 11.86, 73.0, 3.68, 119
1094.068, 92, -1, 11.84, 73.0, 3.68, 119
1095.016, 91, -1, 11.83, 73.0, 3.69, 119
1096.049, 91, -1, 11.83, 73.0, 3.69, 119
1097.051, 92, -1, 11.84, 73.0, 3.69, 119
1098.012, 91, -1, 11.83, 73.0, 3.70, 119
1099.004, 90, -1, 11.83, 70.0, 3.70, 119
1100.032, 93, -1, 11.84, 71.0, 3.70, 119
1101.018, 90, -1, 11.83, 71.0, 3.71, 120
1102.014, 91, -1, 11.83, 72.0, 3.71, 120
1103.018, 91, -1, 11.83, 72.0, 3.71, 120
1104.058, 93, -1, 11.85, 73.0, 3.72, 120
1105.014, 91, -1, 11.83, 73.0, 3.72, 120
1106.01, 93, -1, 11.84, 74.0, 3.72, 120
1107.042, 94, -1, 11.85, 74.0, 3.73, 120
1108.012, 92, -1, 11.84, 74.0, 3.73, 120
1109.04, 95, -1, 11.86, 74.0, 3.73, 120
1110.02, 97, -1, 12.43, 74.0, 3.74, 120
1111.028, 94, -1, 11.85, 74.0, 3.74, 121
1112.014, 90, -1, 11.83, 74.0, 3.74, 121
1113.046, 95, -1, 11.86, 74.0, 3.75, 121
1114.041, 93, -1, 11.85, 74.0, 3.75, 121
1115.003, 87, -1, 11.24, 73.0, 3.75, 121
1116.044, 91, -1, 11.83, 73.0, 3.76, 121
1117.04, 91, -1, 11.83, 73.0, 3.76, 121
1118.022, 92, -1, 11.84, 73.0, 3.76, 121
1119.003, 91, -1, 11.83, 73.0, 3.77, 121
1120.031, 92, -1, 11.84, 73.0, 3.77, 122
1121.062, 90, -1, 11.82, 73.0, 3.77, 122
1122.003, 90, -1, 11.83, 73.0, 3.78, 122
1123.005, 92, -1, 11.84, 73.0, 3.78, 122
1124.002, 93, -1, 11.85, 73.0, 3.78, 122
1125.021, 88, -1, 11.81, 73.0, 3.79, 122
1126.02, 91, -1, 11.83, 73.0, 3.79, 122
1127.021, 92, -1, 11.84, 73.0, 3.79, 122
1128.039, 88, -1, 11.81, 73.0, 3.80, 122
1129.05, 88, -1, 11.81, 72.0, 3.80, 122
1130.017, 89, -1, 11.82, 72.0, 3.80, 123
1131.032, 91, -1, 11.83, 72.0, 3.81, 123
1132.0, 93, -1, 11.84, 73.0, 3.81, 123
1133.015, 94, -1, 11.85, 73.0, 3.81, 123
1134.035, 95, -1, 11.86, 74.0, 3.82, 123
1135.002, 93, -1, 11.85, 74.0, 3.82, 123
1136.053, 93, -1, 11.85, 74.0, 3.82, 123
1137.036, 94, -1, 11.85, 74.0, 3.82, 123
1138.002, 91, -1, 11.83, 74.0, 3.83, 123
1139.052, 94, -1, 11.85, 73.0, 3.83, 123
1140.002, 92, -1, 11.84, 71.0, 3.83, 124
1141.048, 90, -1, 11.82, 72.0, 3.84, 124
1142.023, 93, -1, 11.85, 73.0, 3.84, 124
1143.046, 94, -1, 11.86, 75.0, 3.84, 124
1144.014, 93, -1, 11.84, 74.0, 3.85, 124
1145.043, 94, -1, 11.85, 74.0, 3.85, 124
1146.001, 92, -1, 11.84, 74.0, 3.85, 124
1147.005, 90, -1, 11.83, 71.0, 3.86, 124
1148.059, 89, -1, 11.82, 69.0, 3.86, 124
1149.007, 85, -1, 11.23, 69.0, 3.86, 124
1150.007, 83, -1, 11.22, 70.0, 3.87, 125
1151.049, 87, -1, 11.24, 70.0, 3.87, 125
1152.019, 91, -1, 11.83, 71.0, 3.87, 125
1153.01, 92, -1, 11.84, 72.0, 3.88, 125
1154.082, 94, -1, 11.85, 73.0, 3.88, 125
1155.051, 93, -1, 11.84, 74.0, 3.88, 125
1156.039, 92, -1, 11.84, 74.0, 3.89, 125
1157.006, 89, -1, 11.82, 71.0, 3.89, 125
1158.065, 90, -1, 11.83, 71.0, 3.89, 125
1159.039, 90, -1, 11.83, 72.0, 3.90, 125
1160.002, 93, -1, 11.84, 73.0, 3.90, 126
1161.068, 95, -1, 11.86, 71.0, 3.90, 126
1162.023, 89, -1, 11.82, 75.0, 3.91, 126
1163.062, 88, -1, 11.81, 71.0, 3.91, 126
1164.022, 92, -1, 11.84, 73.0, 3.91, 126
1165.046, 105, -1, 12.48, 74.0, 3.92, 126
1166.078, 117, -1, 13.67, 76.0, 3.92, 126
1167.001, 113, -1, 13.09, 79.0, 3.92, 126
1168.012, 95, -1, 11.86, 80.0, 3.93, 126
1169.017, 84, -1, 11.22, 76.0, 3.93, 127
1170.063, 80, -1, 11.20, 74.0, 3.93, 127
1171.031, 84, -1, 11.22, 68.0, 3.94, 127
1172.016, 94, -1, 11.85, 68.0, 3.94, 127
1173.001, 92, -1, 11.84, 70.0, 3.94, 127
1174.025, 90, -1, 11.83, 72.0, 3.95, 127
1175.029, 91, -1, 11.83, 74.0, 3.95, 127
1176.001, 94, -1, 11.85, 77.0, 3.95, 127
1177.014, 94, -1, 11.85, 75.0, 3.96, 127
1178.034, 96, -1, 11.87, 75.0, 3.96, 127
1179.023, 96, -1, 11.87, 74.0, 3.96, 128
1180.024, 94, -1, 11.85, 75.0, 3.97, 128
1181.044, 92, -1, 11.84, 74.0, 3.97, 128
1182.006, 94, -1, 11.85, 74.0, 3.97, 128
1183.068, 90, -1, 11.82, 74.0, 3.98, 128
1184.061, 95, -1, 11.86, 74.0, 3.98, 128
1185.035, 97, -1, 12.43, 74.0, 3.98, 128
1186.002, 96, -1, 11.87, 73.0, 3.99, 128
1187.067, 95, -1, 11.86, 74.0, 3.99, 128
1188.053, 93, -1, 11.84, 74.0, 3.99, 129
1189.019, 91, -1, 11.83, 74.0, 4.00, 129
1190.014, 90, -1, 11.83, 74.0, 4.00, 129
1191.013, 90, -1, 11.82, 73.0, 4.00, 129
1192.055, 91, -1, 11.83, 73.0, 4.01, 129
1193.048, 92, -1, 11.84, 73.0, 4.01, 129
1194.047, 92, -1, 11.84, 73.0, 4.01, 129
1195.009, 95, -1, 11.86, 73.0, 4.02, 129
1196.017, 90, -1, 11.82, 73.0, 4.02, 129
1197.029, 88, -1, 11.81, 73.0, 4.02, 129
1198.007, 91, -1, 11.83, 73.0, 4.03, 130
1199.008, 90, -1, 11.83, 73.0, 4.03, 130
1200.008, 90, -1, 11.83, 74.0, 4.03, 130
1201.051, 90, -1, 11.83, 76.0, 4.04, 130
1202.051, 89, -1, 11.82, 74.0, 4.04, 130
1203.04, 89, -1, 11.82, 74.0, 4.04, 130
1204.018, 89, -1, 11.82, 72.0, 4.05, 130
1205.012, 90, -1, 11.82, 72.0, 4.05, 130
1206.013, 94, -1, 11.85, 73.0, 4.05, 130
1207.045, 87, -1, 11.24, 73.0, 4.06, 130
1208.057, 87, -1, 11.24, 73.0, 4.06, 131
1209.047, 87, -1, 11.81, 72.0, 4.06, 131
1210.041, 79, -1, 11.19, 73.0, 4.06, 131
1211.046, 82, -1, 11.21, 74.0, 4.07, 131
1212.055, 83, -1, 11.21, 72.0, 4.07, 131
1213.045, 83, -1, 11.22, 71.0, 4.07, 131
1214.041, 87, -1, 11.24, 73.0, 4.08, 131
1215.017, 83, -1, 11.22, 73.0, 4.08, 131
1216.046, 82, -1, 11.21, 72.0, 4.08, 131
1217.014, 84, -1, 11.22, 73.0, 4.09, 131
1218.004, 83, -1, 11.22, 74.0, 4.09, 131
1219.018, 83, -1, 11.21, 75.0, 4.09, 132
1220.006, 85, -1, 11.23, 73.0, 4.10, 132
1221.006, 85, -1, 11.23, 74.0, 4.10, 132
1222.049, 86, -1, 11.24, 75.0, 4.10, 132
1223.029, 93, -1, 11.84, 75.0, 4.11, 132
1224.006, 95, -1, 11.86, 75.0, 4.11, 132
1225.064, 93, -1, 11.84, 79.0, 4.11, 132
1226.01, 86, -1, 11.23, 79.0, 4.12, 132
1227.005, 85, -1, 11.23, 82.0, 4.12, 132
1228.023, 89, -1, 11.82, 76.0, 4.12, 132
1229.04, 91, -1, 11.83, 78.0, 4.12, 133
1230.016, 94, -1, 11.85, 77.0, 4.13, 133
1231.024, 99, -1, 12.45, 77.0, 4.13, 133
1232.047, 95, -1, 11.86, 79.0, 4.13, 133
1233.035, 87, -1, 11.81, 78.0, 4.14, 133
1234.057, 83, -1, 11.22, 75.0, 4.14, 133
1235.016, 86, -1, 11.24, 75.0, 4.14, 133
1236.015, 85, -1, 11.23, 75.0, 4.15, 133
1237.046, 85, -1, 11.23, 73.0, 4.15, 133
1238.032, 82, -1, 11.21, 74.0, 4.15, 133
1239.054, 82, -1, 11.21, 73.0, 4.16, 134
1240.058, 83, -1, 11.21, 74.0, 4.16, 134
1241.012, 87, -1, 11.24, 72.0, 4.16, 134
1242.016, 89, -1, 11.82, 71.0, 4.17, 134
1243.054, 85, -1, 11.23, 71.0, 4.17, 134
1244.022, 86, -1, 11.24, 74.0, 4.17, 134
1245.048, 90, -1, 11.83, 72.0, 4.18, 134
1246.004, 91, -1, 11.83, 79.0, 4.18, 134
1247.054, 93, -1, 11.85, 76.0, 4.18, 134
1248.007, 88, -1, 11.81, 79.0, 4.19, 134
1249.009, 85, -1, 11.23, 77.0, 4.19, 134
1250.058, 92, -1, 11.84, 76.0, 4.19, 135
1251.01, 93, -1, 11.85, 74.0, 4.20, 135
1252.077, 94, -1, 11.85, 74.0, 4.20, 135
1253.007, 90, -1, 11.82, 77.0, 4.20, 135
1254.002, 90, -1, 11.82, 81.0, 4.21, 135
1255.013, 91, -1, 11.83, 81.0, 4.21, 135
1256.009, 94, -1, 11.85, 78.0, 4.21, 135
1257.037, 88, -1, 11.81, 75.0, 4.22, 135
1258.052, 82, -1, 11.21, 74.0, 4.22, 135
1259.027, 78, -1, 10.62, 74.0, 4.22, 135
1260.047, 82, -1, 11.21, 75.0, 4.22, 136
1261.019, 91, -1, 11.83, 73.0, 4.23, 136
1262.011, 86, -1, 11.24, 76.0, 4.23, 136
1263.025, 87, -1, 11.25, 76.0, 4.23, 136
1264.043, 87, -1, 11.81, 77.0, 4.24, 136
1265.011, 88, -1, 11.81, 77.0, 4.24, 136
1266.011, 88, -1, 11.81, 77.0, 4.24, 136
1267.05, 90, -1, 11.83, 77.0, 4.25, 136
1268.029, 91, -1, 11.83, 75.0, 4.25, 136
1269.067, 86, -1, 11.24, 76.0, 4.25, 136
1270.02, 86, -1, 11.24, 76.0, 4.26, 137
1271.014, 84, -1, 11.22, 77.0, 4.26, 137
1272.011, 83, -1, 11.22, 76.0, 4.26, 137
1273.026, 86, -1, 11.24, 76.0, 4.27, 137
1274.019, 86, -1, 11.24, 76.0, 4.27, 137
1275.016, 83, -1, 11.22, 76.0, 4.27, 137
1276.042, 84, -1, 11.22, 73.0, 4.28, 137
1277.068, 82, -1, 11.21, 71.0, 4.28, 137
1278.056, 82, -1, 11.21, 70.0, 4.28, 137
1279.001, 83, -1, 11.22, 72.0, 4.28, 137
1280.003, 82, -1, 11.21, 74.0, 4.29, 137
1281.003, 80, -1, 11.20, 75.0, 4.29, 138
1282.018, 85, -1, 11.23, 75.0, 4.29, 138
1283.014, 84, -1, 11.22, 76.0, 4.30, 138
1284.023, 86, -1, 11.24, 76.0, 4.30, 138
1285.027, 88, -1, 11.81, 74.0, 4.30, 138
1286.071, 88, -1, 11.81, 76.0, 4.31, 138
1287.015, 93, -1, 11.84, 76.0, 4.31, 138
1288.024, 89, -1, 11.81, 78.0, 4.31, 138
1289.051, 83, -1, 11.21, 77.0, 4.32, 138
1290.009, 82, -1, 11.21, 74.0, 4.32, 138
1291.007, 82, -1, 11.21, 74.0, 4.32, 139
1292.003, 80, -1, 11.19, 74.0, 4.33, 139
1293.012, 82, -1, 11.21, 75.0, 4.33, 139
1294.014, 85, -1, 11.23, 74.0, 4.33, 139
1295.072, 84, -1, 11.22, 75.0, 4.34, 139
1296.028, 86, -1, 11.24, 76.0, 4.34, 139
1297.063, 87, -1, 11.25, 77.0, 4.34, 139
1298.008, 87, -1, 11.24, 77.0, 4.34, 139
1299.056, 84, -1, 11.22, 77.0, 4.35, 139
1300.05, 82, -1, 11.21, 76.0, 4.35, 139
1301.01, 79, -1, 11.19, 75.0, 4.35, 139
1302.061, 83, -1, 11.21, 75.0, 4.36, 140
1303.031, 84, -1, 11.23, 75.0, 4.36, 140
1304.006, 84, -1, 11.23, 75.0, 4.36, 140
1305.062, 82, -1, 11.21, 75.0, 4.37, 140
1306.062, 81, -1, 11.20, 75.0, 4.37, 140
1307.043, 80, -1, 11.20, 75.0, 4.37, 140
1308.038, 83, -1, 11.22, 74.0, 4.38, 140
1309.047, 85, -1, 11.23, 74.0, 4.38, 140
1310.065, 84, -1, 11.22, 76.0, 4.38, 140
1311.015, 86, -1, 11.24, 76.0, 4.39, 140
1312.064, 85, -1, 11.23, 76.0, 4.39, 140
1313.011, 85, -1, 11.23, 76.0, 4.39, 141
1314.013, 89, -1, 11.82, 74.0, 4.39, 141
1315.042, 84, -1, 11.22, 73.0, 4.40, 141
1316.007, 80, -1, 11.20, 71.0, 4.40, 141
1317.018, 85, -1, 11.23, 73.0, 4.40, 141
1318.049, 92, -1, 11.84, 75.0, 4.41, 141
1319.011, 88, -1, 11.81, 75.0, 4.41, 141
1320.056, 89, -1, 11.82, 76.0, 4.41, 141
1321.022, 95, -1, 11.86, 77.0, 4.42, 141
1322.03, 86, -1, 11.24, 76.0, 4.42, 141
1323.009, 88, -1, 11.81, 76.0, 4.42, 142
1324.015, 89, -1, 11.82, 74.0, 4.43, 142
1325.032, 85, -1, 11.23, 73.0, 4.43, 142
1326.04, 84, -1, 11.22, 74.0, 4.43, 142
1327.048, 85, -1, 11.23, 75.0, 4.44, 142
1328.007, 83, -1, 11.21, 76.0, 4.44, 142
1329.005, 82, -1, 11.21, 73.0, 4.44, 142
1330.007, 89, -1, 11.82, 74.0, 4.45, 142
1331.002, 98, -1, 12.44, 77.0, 4.45, 142
1332.046, 92, -1, 11.84, 76.0, 4.45, 142
1333.015, 89, -1, 11.82, 78.0, 4.46, 143
1334.004, 87, -1, 11.24, 77.0, 4.46, 143
1335.031, 82, -1, 11.21, 78.0, 4.46, 143
1336.042, 83, -1, 11.22, 76.0, 4.46, 143
1337.008, 83, -1, 11.22, 76.0, 4.47, 143
1338.011, 79, -1, 10.63, 75.0, 4.47, 143
1339.016, 91, -1, 11.83, 78.0, 4.47, 143
1340.0, 94, -1, 11.85, 76.0, 4.48, 143
1341.024, 90, -1, 11.82, 76.0, 4.48, 143
1342.044, 88, -1, 11.81, 73.0, 4.48, 143
1343.054, 91, -1, 11.83, 73.0, 4.49, 143
1344.034, 89, -1, 11.82, 73.0, 4.49, 144
1345.024, 91, -1, 11.83, 73.0, 4.49, 144
1346.007, 89, -1, 11.82, 73.0, 4.50, 144
1347.059, 89, -1, 11.82, 73.0, 4.50, 144
1348.025, 90, -1, 11.82, 73.0, 4.50, 144
1349.003, 90, -1, 11.83, 73.0, 4.51, 144
1350.037, 92, -1, 11.84, 73.0, 4.51, 144
1351.021, 90, -1, 11.83, 73.0, 4.51, 144
1352.027, 93, -1, 11.85, 76.0, 4.52, 144
1353.014, 93, -1, 11.84, 75.0, 4.52, 145
1354.047, 92, -1, 11.84, 75.0, 4.52, 145
1355.014, 96, -1, 11.86, 74.0, 4.53, 145
1356.04, 92, -1, 11.84, 73.0, 4.53, 145
1357.019, 91, -1, 11.83, 73.0, 4.53, 145
1358.021, 92, -1, 11.84, 73.0, 4.54, 145
1359.032, 92, -1, 11.84, 73.0, 4.54, 145
1360.01, 97, -1, 12.43, 74.0, 4.54, 145
1361.028, 99, -1, 12.44, 75.0, 4.55, 145
1362.023, 95, -1, 11.86, 75.0, 4.55, 145
1363.019, 90, -1, 11.82, 78.0, 4.55, 146
1364.028, 89, -1, 11.82, 75.0, 4.56, 146
1365.005, 99, -1, 12.44, 75.0, 4.56, 146
1366.071, 97, -1, 12.43, 74.0, 4.56, 146
1367.061, 97, -1, 12.43, 75.0, 4.57, 146
1368.05, 98, -1, 12.43, 75.0, 4.57, 146
1369.008, 98, -1, 12.44, 75.0, 4.57, 146
1370.061, 96, -1, 11.87, 75.0, 4.58, 146
1371.052, 100, -1, 12.45, 76.0, 4.58, 146
1372.028, 99, -1, 12.44, 76.0, 4.58, 147
1373.06, 96, -1, 11.87, 76.0, 4.59, 147
1374.017, 98, -1, 12.44, 76.0, 4.59, 147
1375.055, 98, -1, 12.44, 76.0, 4.59, 147
1376.006, 98, -1, 12.44, 75.0, 4.60, 147
1377.061, 100, -1, 12.45, 75.0, 4.60, 147
1378.003, 94, -1, 11.85, 75.0, 4.60, 147
1379.003, 95, -1, 11.86, 75.0, 4.61, 147
1380.048, 96, -1, 11.87, 74.0, 4.61, 147
1381.07, 96, -1, 11.87, 75.0, 4.61, 147
1382.013, 93, -1, 11.84, 78.0, 4.62, 148
1383.039, 90, -1, 11.82, 79.0, 4.62, 148
1384.035, 93, -1, 11.85, 77.0, 4.62, 148
1385.018, 95, -1, 11.86, 76.0, 4.63, 148
1386.051, 96, -1, 11.86, 74.0, 4.63, 148
1387.044, 95, -1, 11.86, 74.0, 4.63, 148
1388.015, 91, -1, 11.83, 74.0, 4.64, 148
1389.034, 94, -1, 11.85, 77.0, 4.64, 148
1390.036, 96, -1, 11.86, 76.0, 4.64, 148
1391.07, 97, -1, 12.43, 76.0, 4.65, 149
1392.017, 87, -1, 11.81, 74.0, 4.65, 149
1393.021, 87, -1, 11.25, 73.0, 4.65, 149
1394.001, 90, -1, 11.83, 75.0, 4.66, 149
1395.038, 92, -1, 11.84, 74.0, 4.66, 149
1396.03, 95, -1, 11.86, 74.0, 4.66, 149
1397.042, 96, -1, 11.86, 74.0, 4.67, 149
1398.015, 98, -1, 12.44, 75.0, 4.67, 149
1399.007, 99, -1, 12.44, 75.0, 4.67, 149
1400.008, 93, -1, 11.85, 74.0, 4.68, 149
1401.001, 90, -1, 11.82, 74.0, 4.68, 150
1402.092, 93, -1, 11.85, 73.0, 4.68, 150
1403.005, 96, -1, 11.86, 74.0, 4.69, 150
1404.067, 93, -1, 11.85, 74.0, 4.69, 150
1405.078, 89, -1, 11.82, 74.0, 4.69, 150
1406.069, 96, -1, 11.86, 73.0, 4.70, 150
1407.052, 97, -1, 12.43, 74.0, 4.70, 150
1408.007, 99, -1, 12.45, 75.0, 4.70, 150
1409.001, 98, -1, 12.44, 75.0, 4.71, 150
1410.046, 95, -1, 11.86, 75.0, 4.71, 151
1411.009, 90, -1, 11.83, 74.0, 4.71, 151
1412.059, 90, -1, 11.83, 77.0, 4.72, 151
