Name, Korgan
Device, SAMSUNG-SM-G900A
Date, Wed Jan 16 11:33:32 CST 2019
Workout Name, Kinetic Ramp Fitness Test
Workout Duration (sec), 888
Warm up Duration (sec), 119
Total Distance (Miles), 3.68
Total Calories Burned (kcal), 129
Power Average, Max Power 
115, 197
Heart Rate Average, Max Heart Rate 
-1, -1
Cadence Average, Max Cadence 
85, 97.0
Average Speed (MPH), Max Speed (MPH) 
13.17, 17.41
Time, Power, Heart Rate, Speed (MPH), Cadence, Accumulated Distance, Accumulated Calories Burned 
495.002, 154, -1, 15.55, 86.0, 1.80, 63
496.001, 152, -1, 15.54, 87.0, 1.80, 63
497.004, 149, -1, 14.96, 86.0, 1.80, 63
498.001, 158, -1, 15.56, 89.0, 1.81, 64
499.001, 157, -1, 15.56, 88.0, 1.81, 64
500.002, 158, -1, 15.57, 89.0, 1.82, 64
501.002, 166, -1, 16.16, 85.0, 1.82, 64
502.001, 156, -1, 15.55, 86.0, 1.83, 64
503.006, 154, -1, 15.54, 86.0, 1.83, 65
504.002, 153, -1, 15.54, 90.0, 1.84, 65
505.002, 158, -1, 15.56, 89.0, 1.84, 65
506.004, 156, -1, 15.56, 88.0, 1.84, 65
507.001, 151, -1, 14.97, 86.0, 1.85, 65
508.003, 155, -1, 15.55, 86.0, 1.85, 65
509.003, 156, -1, 15.55, 87.0, 1.86, 66
510.016, 157, -1, 15.56, 87.0, 1.86, 66
511.006, 159, -1, 15.57, 88.0, 1.87, 66
512.002, 157, -1, 15.56, 88.0, 1.87, 66
513.006, 157, -1, 15.56, 87.0, 1.87, 66
514.026, 157, -1, 15.56, 87.0, 1.88, 66
515.001, 159, -1, 15.57, 88.0, 1.88, 67
516.002, 159, -1, 15.57, 88.0, 1.89, 67
517.001, 160, -1, 15.57, 88.0, 1.89, 67
518.001, 157, -1, 15.56, 87.0, 1.90, 67
519.0, 153, -1, 15.54, 87.0, 1.90, 67
520.005, 162, -1, 15.58, 87.0, 1.90, 67
521.0, 158, -1, 15.56, 87.0, 1.91, 68
522.0, 154, -1, 15.55, 87.0, 1.91, 68
523.0, 155, -1, 15.55, 90.0, 1.92, 68
524.001, 155, -1, 15.55, 88.0, 1.92, 68
525.0, 150, -1, 14.97, 87.0, 1.93, 68
526.001, 161, -1, 15.58, 86.0, 1.93, 69
527.009, 156, -1, 15.56, 84.0, 1.93, 69
528.0, 157, -1, 15.56, 86.0, 1.94, 69
529.0, 155, -1, 15.55, 86.0, 1.94, 69
530.005, 158, -1, 15.57, 87.0, 1.95, 69
531.025, 159, -1, 15.57, 87.0, 1.95, 69
532.0, 160, -1, 15.57, 88.0, 1.96, 70
533.006, 158, -1, 15.56, 88.0, 1.96, 70
534.05, 156, -1, 15.55, 88.0, 1.96, 70
535.024, 162, -1, 15.58, 90.0, 1.97, 70
536.019, 167, -1, 16.16, 85.0, 1.97, 70
537.028, 173, -1, 16.19, 86.0, 1.98, 70
538.0, 181, -1, 16.79, 84.0, 1.98, 71
539.0, 191, -1, 16.83, 89.0, 1.99, 71
540.009, 185, -1, 16.80, 88.0, 1.99, 71
541.019, 192, -1, 16.83, 89.0, 2.00, 71
542.0, 189, -1, 16.82, 88.0, 2.00, 72
543.004, 197, -1, 17.41, 88.0, 2.01, 72
544.001, 192, -1, 16.83, 88.0, 2.01, 72
545.0, 186, -1, 16.81, 88.0, 2.02, 72
546.006, 192, -1, 16.83, 88.0, 2.02, 72
547.01, 185, -1, 16.80, 82.0, 2.02, 73
548.0, 188, -1, 16.81, 89.0, 2.03, 73
549.014, 191, -1, 16.83, 84.0, 2.03, 73
550.0, 186, -1, 16.81, 88.0, 2.04, 73
551.001, 194, -1, 17.40, 86.0, 2.04, 73
552.003, 188, -1, 16.82, 91.0, 2.05, 74
553.0, 187, -1, 16.81, 89.0, 2.05, 74
554.006, 185, -1, 16.80, 89.0, 2.06, 74
555.001, 181, -1, 16.79, 87.0, 2.06, 74
556.001, 185, -1, 16.80, 85.0, 2.07, 74
557.0, 188, -1, 16.82, 86.0, 2.07, 75
558.001, 189, -1, 16.82, 84.0, 2.08, 75
559.004, 191, -1, 16.83, 87.0, 2.08, 75
560.008, 188, -1, 16.82, 87.0, 2.09, 75
561.005, 190, -1, 16.82, 86.0, 2.09, 76
562.001, 189, -1, 16.82, 87.0, 2.09, 76
563.001, 189, -1, 16.82, 87.0, 2.10, 76
564.0, 186, -1, 16.81, 88.0, 2.10, 76
565.005, 186, -1, 16.80, 87.0, 2.11, 76
566.0, 187, -1, 16.81, 85.0, 2.11, 77
567.0, 177, -1, 16.21, 86.0, 2.12, 77
568.01, 183, -1, 16.79, 86.0, 2.12, 77
569.001, 180, -1, 16.78, 87.0, 2.13, 77
570.011, 184, -1, 16.80, 87.0, 2.13, 77
571.025, 189, -1, 16.82, 84.0, 2.14, 78
572.031, 192, -1, 16.83, 86.0, 2.14, 78
573.03, 187, -1, 16.81, 86.0, 2.15, 78
574.018, 185, -1, 16.80, 88.0, 2.15, 78
575.001, 187, -1, 16.81, 87.0, 2.16, 78
576.001, 185, -1, 16.80, 87.0, 2.16, 79
577.0, 187, -1, 16.81, 87.0, 2.16, 79
578.01, 197, -1, 17.41, 85.0, 2.17, 79
579.001, 197, -1, 17.41, 87.0, 2.17, 79
580.0, 194, -1, 17.40, 88.0, 2.18, 79
581.0, 196, -1, 17.41, 89.0, 2.18, 80
582.001, 190, -1, 16.83, 86.0, 2.19, 80
583.011, 186, -1, 16.81, 90.0, 2.19, 80
584.0, 187, -1, 16.81, 88.0, 2.20, 80
585.0, 180, -1, 16.78, 86.0, 2.20, 81
586.008, 183, -1, 16.79, 86.0, 2.21, 81
587.001, 187, -1, 16.81, 86.0, 2.21, 81
588.012, 186, -1, 16.81, 87.0, 2.22, 81
589.022, 186, -1, 16.81, 87.0, 2.22, 81
590.005, 190, -1, 16.82, 87.0, 2.23, 82
591.01, 188, -1, 16.81, 87.0, 2.23, 82
592.025, 187, -1, 16.81, 87.0, 2.24, 82
593.013, 187, -1, 16.81, 87.0, 2.24, 82
594.056, 190, -1, 16.82, 87.0, 2.25, 82
595.039, 185, -1, 16.80, 87.0, 2.25, 83
596.046, 180, -1, 16.78, 87.0, 2.25, 83
597.013, 165, -1, 16.16, 87.0, 2.26, 83
598.03, 0, -1, 13.11, 0.0, 2.26, 83
599.011, 105, -1, 12.48, 87.0, 2.27, 83
600.005, 128, -1, 13.73, 87.0, 2.27, 83
601.001, 137, -1, 14.34, 87.0, 2.27, 83
602.005, 133, -1, 14.32, 87.0, 2.28, 84
603.031, 133, -1, 14.32, 87.0, 2.28, 84
604.008, 133, -1, 14.32, 87.0, 2.29, 84
605.021, 136, -1, 14.33, 87.0, 2.29, 84
606.012, 133, -1, 14.32, 87.0, 2.29, 84
607.001, 127, -1, 13.73, 86.0, 2.30, 84
608.033, 120, -1, 13.69, 85.0, 2.30, 84
609.008, 115, -1, 13.10, 84.0, 2.30, 85
610.01, 118, -1, 13.68, 83.0, 2.31, 85
611.004, 125, -1, 13.72, 86.0, 2.31, 85
612.026, 129, -1, 14.30, 89.0, 2.32, 85
613.014, 128, -1, 13.73, 92.0, 2.32, 85
614.011, 124, -1, 13.71, 89.0, 2.32, 85
615.012, 121, -1, 13.69, 86.0, 2.33, 85
616.02, 121, -1, 13.70, 84.0, 2.33, 86
617.006, 124, -1, 13.71, 87.0, 2.34, 86
618.042, 122, -1, 13.70, 86.0, 2.34, 86
619.027, 121, -1, 13.70, 86.0, 2.34, 86
620.007, 123, -1, 13.70, 84.0, 2.35, 86
621.015, 121, -1, 13.70, 84.0, 2.35, 86
622.014, 120, -1, 13.69, 83.0, 2.35, 86
623.015, 118, -1, 13.68, 87.0, 2.36, 86
624.011, 119, -1, 13.68, 88.0, 2.36, 87
625.03, 115, -1, 13.10, 89.0, 2.37, 87
626.017, 119, -1, 13.68, 89.0, 2.37, 87
627.014, 125, -1, 13.72, 87.0, 2.37, 87
628.017, 125, -1, 13.72, 86.0, 2.38, 87
629.009, 117, -1, 13.67, 84.0, 2.38, 87
630.019, 117, -1, 13.67, 83.0, 2.38, 87
631.005, 115, -1, 13.10, 86.0, 2.39, 88
632.023, 119, -1, 13.68, 87.0, 2.39, 88
633.015, 122, -1, 13.70, 86.0, 2.40, 88
634.009, 101, -1, 12.46, 85.0, 2.40, 88
635.022, 94, -1, 11.85, 82.0, 2.40, 88
636.011, 92, -1, 11.84, 81.0, 2.41, 88
637.021, 98, -1, 12.44, 81.0, 2.41, 88
638.003, 104, -1, 12.48, 85.0, 2.41, 88
639.023, 107, -1, 13.05, 85.0, 2.42, 88
640.001, 107, -1, 13.05, 87.0, 2.42, 89
641.01, 101, -1, 12.46, 86.0, 2.42, 89
642.036, 101, -1, 12.46, 88.0, 2.43, 89
643.015, 96, -1, 11.87, 86.0, 2.43, 89
644.014, 92, -1, 11.84, 87.0, 2.43, 89
645.005, 93, -1, 11.85, 86.0, 2.44, 89
646.0, 93, -1, 11.84, 87.0, 2.44, 89
647.005, 94, -1, 11.85, 87.0, 2.44, 89
648.001, 97, -1, 12.43, 87.0, 2.45, 89
649.025, 100, -1, 12.45, 84.0, 2.45, 90
650.01, 95, -1, 11.86, 87.0, 2.45, 90
651.018, 97, -1, 12.43, 83.0, 2.46, 90
652.0, 96, -1, 11.86, 86.0, 2.46, 90
653.005, 95, -1, 11.86, 87.0, 2.46, 90
654.024, 99, -1, 12.44, 89.0, 2.47, 90
655.053, 104, -1, 12.48, 90.0, 2.47, 90
656.028, 101, -1, 12.45, 90.0, 2.47, 90
657.024, 100, -1, 12.45, 87.0, 2.48, 90
658.013, 99, -1, 12.44, 85.0, 2.48, 91
659.025, 97, -1, 12.43, 87.0, 2.48, 91
660.004, 99, -1, 12.45, 88.0, 2.49, 91
661.0, 100, -1, 12.45, 90.0, 2.49, 91
662.023, 100, -1, 12.45, 90.0, 2.49, 91
663.016, 100, -1, 12.45, 90.0, 2.50, 91
664.013, 101, -1, 12.46, 90.0, 2.50, 91
665.002, 101, -1, 12.45, 91.0, 2.51, 91
666.028, 107, -1, 13.05, 91.0, 2.51, 91
667.023, 103, -1, 12.47, 92.0, 2.51, 92
668.018, 102, -1, 12.46, 85.0, 2.52, 92
669.031, 102, -1, 12.46, 87.0, 2.52, 92
670.018, 98, -1, 12.44, 84.0, 2.52, 92
671.013, 103, -1, 12.47, 85.0, 2.53, 92
672.01, 103, -1, 12.47, 84.0, 2.53, 92
673.017, 100, -1, 12.45, 87.0, 2.53, 92
674.003, 99, -1, 12.44, 89.0, 2.54, 92
675.002, 99, -1, 12.45, 90.0, 2.54, 92
676.019, 102, -1, 12.46, 90.0, 2.54, 93
677.025, 102, -1, 12.46, 90.0, 2.55, 93
678.017, 100, -1, 12.45, 87.0, 2.55, 93
679.001, 100, -1, 12.45, 89.0, 2.55, 93
680.02, 102, -1, 12.47, 89.0, 2.56, 93
681.035, 103, -1, 12.47, 96.0, 2.56, 93
682.007, 103, -1, 12.47, 89.0, 2.56, 93
683.033, 99, -1, 12.45, 91.0, 2.57, 93
684.005, 101, -1, 12.46, 88.0, 2.57, 93
685.02, 102, -1, 12.47, 87.0, 2.57, 94
686.029, 104, -1, 12.48, 86.0, 2.58, 94
687.025, 100, -1, 12.45, 87.0, 2.58, 94
688.015, 96, -1, 12.43, 88.0, 2.59, 94
689.012, 97, -1, 12.43, 90.0, 2.59, 94
690.003, 100, -1, 12.45, 90.0, 2.59, 94
691.001, 98, -1, 12.44, 86.0, 2.60, 94
692.023, 100, -1, 12.45, 84.0, 2.60, 94
693.006, 100, -1, 12.45, 82.0, 2.60, 94
694.027, 103, -1, 12.47, 83.0, 2.61, 95
695.006, 101, -1, 12.45, 83.0, 2.61, 95
696.0, 102, -1, 12.46, 87.0, 2.61, 95
697.023, 101, -1, 12.46, 86.0, 2.62, 95
698.012, 101, -1, 12.46, 86.0, 2.62, 95
699.0, 97, -1, 12.43, 84.0, 2.62, 95
700.023, 100, -1, 12.45, 83.0, 2.63, 95
701.005, 100, -1, 12.45, 83.0, 2.63, 95
702.009, 99, -1, 12.44, 83.0, 2.63, 95
703.018, 102, -1, 12.46, 83.0, 2.64, 96
704.025, 103, -1, 12.47, 87.0, 2.64, 96
705.004, 102, -1, 12.46, 86.0, 2.64, 96
706.017, 105, -1, 12.48, 86.0, 2.65, 96
707.005, 107, -1, 13.05, 81.0, 2.65, 96
708.001, 102, -1, 12.46, 79.0, 2.65, 96
709.024, 98, -1, 12.44, 80.0, 2.66, 96
710.007, 98, -1, 12.44, 85.0, 2.66, 96
711.001, 99, -1, 12.44, 88.0, 2.66, 97
712.026, 100, -1, 12.45, 90.0, 2.67, 97
713.044, 99, -1, 12.45, 90.0, 2.67, 97
714.009, 100, -1, 12.45, 90.0, 2.68, 97
715.012, 99, -1, 12.44, 87.0, 2.68, 97
716.046, 103, -1, 12.47, 89.0, 2.68, 97
717.042, 101, -1, 12.46, 88.0, 2.69, 97
718.072, 100, -1, 12.45, 90.0, 2.69, 97
719.029, 99, -1, 12.44, 90.0, 2.69, 97
720.011, 100, -1, 12.45, 90.0, 2.70, 98
721.021, 100, -1, 12.45, 90.0, 2.70, 98
722.02, 104, -1, 12.48, 87.0, 2.70, 98
723.006, 105, -1, 12.48, 85.0, 2.71, 98
724.025, 104, -1, 12.48, 84.0, 2.71, 98
725.012, 101, -1, 12.46, 92.0, 2.71, 98
726.026, 103, -1, 12.47, 88.0, 2.72, 98
727.039, 102, -1, 12.46, 92.0, 2.72, 98
728.025, 101, -1, 12.46, 86.0, 2.72, 98
729.042, 100, -1, 12.45, 89.0, 2.73, 99
730.04, 101, -1, 12.45, 85.0, 2.73, 99
731.019, 104, -1, 12.47, 86.0, 2.73, 99
732.011, 104, -1, 12.47, 84.0, 2.74, 99
733.026, 102, -1, 12.47, 88.0, 2.74, 99
734.028, 98, -1, 12.44, 86.0, 2.74, 99
735.0, 100, -1, 12.45, 89.0, 2.75, 99
736.033, 99, -1, 12.45, 88.0, 2.75, 99
737.044, 97, -1, 12.43, 86.0, 2.75, 99
738.0, 99, -1, 12.44, 87.0, 2.76, 100
739.031, 100, -1, 12.45, 84.0, 2.76, 100
740.01, 102, -1, 12.47, 84.0, 2.77, 100
741.001, 101, -1, 12.45, 87.0, 2.77, 100
742.038, 103, -1, 12.47, 86.0, 2.77, 100
743.019, 103, -1, 12.47, 90.0, 2.78, 100
744.028, 105, -1, 12.48, 86.0, 2.78, 100
745.002, 102, -1, 12.46, 90.0, 2.78, 100
746.031, 101, -1, 12.46, 86.0, 2.79, 100
747.003, 102, -1, 12.47, 86.0, 2.79, 101
748.021, 101, -1, 12.46, 84.0, 2.79, 101
749.043, 98, -1, 12.44, 83.0, 2.80, 101
750.007, 99, -1, 12.44, 87.0, 2.80, 101
751.005, 101, -1, 12.46, 85.0, 2.80, 101
752.005, 98, -1, 12.44, 84.0, 2.81, 101
753.018, 96, -1, 11.86, 82.0, 2.81, 101
754.011, 93, -1, 11.85, 85.0, 2.81, 101
755.015, 92, -1, 11.84, 86.0, 2.82, 101
756.034, 99, -1, 12.44, 88.0, 2.82, 102
757.01, 97, -1, 12.43, 85.0, 2.82, 102
758.009, 99, -1, 12.44, 88.0, 2.83, 102
759.001, 102, -1, 12.46, 88.0, 2.83, 102
760.022, 100, -1, 12.45, 87.0, 2.83, 102
761.013, 99, -1, 12.44, 88.0, 2.84, 102
762.043, 99, -1, 12.45, 88.0, 2.84, 102
763.034, 97, -1, 12.43, 90.0, 2.84, 102
764.032, 99, -1, 12.45, 90.0, 2.85, 102
765.02, 99, -1, 12.45, 90.0, 2.85, 103
766.015, 100, -1, 12.45, 87.0, 2.85, 103
767.009, 100, -1, 12.45, 88.0, 2.86, 103
768.034, 97, -1, 12.43, 88.0, 2.86, 103
769.023, 95, -1, 11.86, 90.0, 2.86, 103
770.008, 97, -1, 12.43, 89.0, 2.87, 103
771.0, 94, -1, 11.85, 89.0, 2.87, 103
772.006, 95, -1, 11.86, 88.0, 2.87, 103
773.016, 92, -1, 11.84, 88.0, 2.88, 103
774.001, 90, -1, 11.83, 84.0, 2.88, 103
775.029, 88, -1, 11.81, 85.0, 2.88, 104
776.01, 88, -1, 11.81, 84.0, 2.89, 104
777.025, 89, -1, 11.82, 86.0, 2.89, 104
778.025, 89, -1, 11.82, 85.0, 2.89, 104
779.003, 92, -1, 11.84, 85.0, 2.90, 104
780.02, 109, -1, 13.06, 89.0, 2.90, 104
781.012, 108, -1, 13.06, 91.0, 2.91, 104
782.01, 104, -1, 12.48, 93.0, 2.91, 104
783.034, 101, -1, 12.46, 92.0, 2.91, 104
784.0, 99, -1, 12.45, 87.0, 2.92, 105
785.024, 102, -1, 12.46, 88.0, 2.92, 105
786.007, 102, -1, 12.46, 89.0, 2.92, 105
787.024, 99, -1, 12.44, 91.0, 2.93, 105
788.009, 96, -1, 11.86, 90.0, 2.93, 105
789.003, 99, -1, 12.45, 90.0, 2.93, 105
790.024, 100, -1, 12.45, 90.0, 2.94, 105
791.013, 102, -1, 12.47, 87.0, 2.94, 105
792.023, 103, -1, 12.47, 86.0, 2.94, 105
793.048, 107, -1, 13.05, 84.0, 2.95, 106
794.001, 106, -1, 13.05, 85.0, 2.95, 106
795.015, 102, -1, 12.46, 67.0, 2.95, 106
796.01, 99, -1, 12.44, 75.0, 2.96, 106
797.02, 100, -1, 12.45, 78.0, 2.96, 106
798.004, 100, -1, 12.45, 88.0, 2.96, 106
799.023, 100, -1, 12.45, 90.0, 2.97, 106
800.017, 102, -1, 12.46, 90.0, 2.97, 106
801.041, 100, -1, 12.45, 90.0, 2.97, 106
802.039, 102, -1, 12.47, 90.0, 2.98, 107
803.005, 105, -1, 12.48, 91.0, 2.98, 107
804.022, 107, -1, 13.05, 92.0, 2.98, 107
805.004, 99, -1, 12.45, 92.0, 2.99, 107
806.004, 103, -1, 12.47, 92.0, 2.99, 107
807.041, 101, -1, 12.46, 88.0, 3.00, 107
808.029, 96, -1, 11.86, 88.0, 3.00, 107
809.01, 100, -1, 12.45, 87.0, 3.00, 107
810.034, 103, -1, 12.47, 90.0, 3.01, 108
811.044, 101, -1, 12.46, 91.0, 3.01, 108
812.033, 103, -1, 12.47, 88.0, 3.01, 108
813.027, 98, -1, 12.44, 86.0, 3.02, 108
814.023, 99, -1, 12.44, 87.0, 3.02, 108
815.016, 98, -1, 12.44, 85.0, 3.02, 108
816.039, 96, -1, 11.86, 84.0, 3.03, 108
817.005, 98, -1, 12.44, 82.0, 3.03, 108
818.04, 96, -1, 11.86, 79.0, 3.03, 108
819.019, 99, -1, 12.45, 81.0, 3.04, 108
820.001, 102, -1, 12.47, 81.0, 3.04, 109
821.006, 102, -1, 12.46, 80.0, 3.04, 109
822.025, 101, -1, 12.45, 86.0, 3.05, 109
823.025, 101, -1, 12.45, 92.0, 3.05, 109
824.018, 99, -1, 12.45, 89.0, 3.05, 109
825.01, 102, -1, 12.46, 91.0, 3.06, 109
826.013, 105, -1, 12.48, 89.0, 3.06, 109
827.013, 102, -1, 12.47, 88.0, 3.06, 109
828.013, 99, -1, 12.44, 87.0, 3.07, 110
829.015, 99, -1, 12.45, 87.0, 3.07, 110
830.003, 99, -1, 12.44, 89.0, 3.07, 110
831.037, 101, -1, 12.46, 86.0, 3.08, 110
832.008, 103, -1, 12.47, 89.0, 3.08, 110
833.04, 101, -1, 12.46, 89.0, 3.08, 110
834.015, 100, -1, 12.45, 87.0, 3.09, 110
835.021, 104, -1, 12.48, 85.0, 3.09, 110
836.021, 99, -1, 12.45, 84.0, 3.10, 110
837.062, 101, -1, 12.46, 87.0, 3.10, 111
838.061, 98, -1, 12.44, 89.0, 3.10, 111
839.049, 99, -1, 12.44, 90.0, 3.11, 111
840.018, 98, -1, 12.44, 90.0, 3.11, 111
841.009, 102, -1, 12.46, 90.0, 3.11, 111
842.008, 101, -1, 12.46, 91.0, 3.12, 111
843.045, 98, -1, 12.44, 88.0, 3.12, 111
844.021, 100, -1, 12.45, 89.0, 3.12, 111
845.025, 99, -1, 12.44, 89.0, 3.13, 111
846.004, 100, -1, 12.45, 87.0, 3.13, 112
847.029, 97, -1, 12.43, 85.0, 3.13, 112
848.033, 99, -1, 12.44, 86.0, 3.14, 112
849.028, 101, -1, 12.45, 88.0, 3.14, 112
850.008, 99, -1, 12.45, 90.0, 3.14, 112
851.049, 100, -1, 12.45, 90.0, 3.15, 112
852.025, 103, -1, 12.47, 87.0, 3.15, 112
853.03, 105, -1, 12.48, 86.0, 3.15, 112
854.018, 102, -1, 12.46, 81.0, 3.16, 112
855.008, 100, -1, 12.45, 82.0, 3.16, 113
856.021, 102, -1, 12.47, 82.0, 3.16, 113
857.03, 99, -1, 12.44, 84.0, 3.17, 113
858.026, 98, -1, 12.44, 86.0, 3.17, 113
859.016, 98, -1, 12.44, 84.0, 3.17, 113
860.025, 100, -1, 12.45, 87.0, 3.18, 113
861.026, 99, -1, 12.44, 88.0, 3.18, 113
862.024, 94, -1, 11.85, 83.0, 3.19, 113
863.049, 99, -1, 12.44, 86.0, 3.19, 113
864.018, 99, -1, 12.45, 83.0, 3.19, 114
865.023, 99, -1, 12.45, 88.0, 3.20, 114
866.027, 100, -1, 12.45, 89.0, 3.20, 114
867.036, 102, -1, 12.46, 91.0, 3.20, 114
868.03, 101, -1, 12.46, 91.0, 3.21, 114
869.024, 102, -1, 12.47, 91.0, 3.21, 114
870.021, 103, -1, 12.47, 87.0, 3.21, 114
871.024, 101, -1, 12.46, 86.0, 3.22, 114
872.03, 99, -1, 12.45, 87.0, 3.22, 114
873.035, 99, -1, 12.44, 89.0, 3.22, 115
874.069, 98, -1, 12.44, 86.0, 3.23, 115
875.018, 98, -1, 12.44, 88.0, 3.23, 115
876.028, 101, -1, 12.45, 87.0, 3.23, 115
877.032, 101, -1, 12.46, 90.0, 3.24, 115
878.043, 100, -1, 12.45, 87.0, 3.24, 115
879.019, 98, -1, 12.44, 85.0, 3.24, 115
880.033, 101, -1, 12.46, 84.0, 3.25, 115
881.003, 101, -1, 12.45, 87.0, 3.25, 115
882.041, 101, -1, 12.46, 89.0, 3.25, 116
883.024, 99, -1, 12.45, 91.0, 3.26, 116
884.035, 103, -1, 12.47, 91.0, 3.26, 116
885.017, 101, -1, 12.46, 91.0, 3.26, 116
886.021, 98, -1, 12.44, 91.0, 3.27, 116
887.029, 97, -1, 12.43, 87.0, 3.27, 116
888.043, 99, -1, 12.44, 88.0, 3.27, 116
889.019, 101, -1, 12.45, 88.0, 3.28, 116
890.043, 101, -1, 12.46, 86.0, 3.28, 116
891.015, 103, -1, 12.47, 85.0, 3.29, 117
892.015, 102, -1, 12.47, 84.0, 3.29, 117
893.019, 97, -1, 12.43, 87.0, 3.29, 117
894.023, 95, -1, 11.86, 88.0, 3.30, 117
895.064, 94, -1, 11.85, 85.0, 3.30, 117
896.002, 98, -1, 12.44, 83.0, 3.30, 117
897.067, 98, -1, 12.44, 81.0, 3.31, 117
898.065, 99, -1, 12.44, 82.0, 3.31, 117
899.021, 99, -1, 12.44, 86.0, 3.31, 117
900.029, 97, -1, 12.43, 84.0, 3.32, 118
901.01, 103, -1, 12.47, 85.0, 3.32, 118
902.03, 105, -1, 12.48, 84.0, 3.32, 118
903.021, 103, -1, 12.47, 85.0, 3.33, 118
904.019, 102, -1, 12.46, 85.0, 3.33, 118
905.008, 101, -1, 12.45, 92.0, 3.33, 118
906.009, 102, -1, 12.46, 87.0, 3.34, 118
907.039, 99, -1, 12.45, 91.0, 3.34, 118
908.005, 100, -1, 12.45, 88.0, 3.34, 118
909.01, 99, -1, 12.45, 87.0, 3.35, 119
910.019, 99, -1, 12.44, 81.0, 3.35, 119
911.016, 100, -1, 12.45, 85.0, 3.35, 119
912.007, 97, -1, 12.43, 83.0, 3.36, 119
913.025, 97, -1, 12.43, 84.0, 3.36, 119
914.009, 100, -1, 12.45, 83.0, 3.36, 119
915.018, 98, -1, 12.44, 82.0, 3.37, 119
916.028, 99, -1, 12.44, 86.0, 3.37, 119
917.024, 101, -1, 12.46, 88.0, 3.37, 119
918.03, 106, -1, 12.49, 91.0, 3.38, 120
919.001, 110, -1, 13.07, 92.0, 3.38, 120
920.013, 109, -1, 13.07, 94.0, 3.39, 120
921.008, 100, -1, 12.45, 90.0, 3.39, 120
922.025, 95, -1, 11.86, 86.0, 3.39, 120
923.01, 99, -1, 12.45, 84.0, 3.40, 120
924.004, 101, -1, 12.46, 87.0, 3.40, 120
925.033, 100, -1, 12.45, 90.0, 3.40, 120
926.007, 103, -1, 12.47, 91.0, 3.41, 120
927.001, 103, -1, 12.47, 88.0, 3.41, 121
928.026, 101, -1, 12.46, 86.0, 3.41, 121
929.037, 98, -1, 12.44, 84.0, 3.42, 121
930.029, 98, -1, 12.44, 87.0, 3.42, 121
931.021, 102, -1, 12.46, 85.0, 3.42, 121
932.031, 101, -1, 12.46, 85.0, 3.43, 121
933.027, 101, -1, 12.45, 87.0, 3.43, 121
934.033, 103, -1, 12.47, 85.0, 3.43, 121
935.012, 100, -1, 12.45, 86.0, 3.44, 121
936.005, 98, -1, 12.43, 80.0, 3.44, 122
937.012, 97, -1, 12.43, 85.0, 3.44, 122
938.027, 101, -1, 12.46, 86.0, 3.45, 122
939.021, 96, -1, 11.87, 89.0, 3.45, 122
940.005, 94, -1, 11.86, 89.0, 3.45, 122
941.003, 98, -1, 12.44, 86.0, 3.46, 122
942.012, 97, -1, 12.43, 87.0, 3.46, 122
943.014, 108, -1, 13.06, 88.0, 3.46, 122
944.017, 107, -1, 13.05, 92.0, 3.47, 122
945.005, 106, -1, 12.49, 93.0, 3.47, 123
946.022, 104, -1, 12.48, 89.0, 3.48, 123
947.002, 97, -1, 12.43, 86.0, 3.48, 123
948.021, 98, -1, 12.44, 87.0, 3.48, 123
949.032, 97, -1, 12.43, 84.0, 3.49, 123
950.007, 100, -1, 12.45, 88.0, 3.49, 123
951.001, 100, -1, 12.45, 84.0, 3.49, 123
952.021, 102, -1, 12.47, 85.0, 3.50, 123
953.041, 99, -1, 12.44, 83.0, 3.50, 123
954.012, 97, -1, 12.43, 86.0, 3.50, 124
955.027, 98, -1, 12.44, 88.0, 3.51, 124
956.011, 97, -1, 12.43, 86.0, 3.51, 124
957.011, 102, -1, 12.46, 84.0, 3.51, 124
958.017, 99, -1, 12.45, 82.0, 3.52, 124
959.241, 97, -1, 12.43, 86.0, 3.52, 124
960.059, 100, -1, 12.45, 88.0, 3.52, 124
961.084, 99, -1, 12.44, 87.0, 3.53, 124
962.022, 98, -1, 12.44, 84.0, 3.53, 124
963.071, 99, -1, 12.45, 86.0, 3.53, 125
964.03, 101, -1, 12.46, 88.0, 3.54, 125
965.007, 100, -1, 12.45, 84.0, 3.54, 125
966.0, 97, -1, 12.43, 87.0, 3.54, 125
967.023, 97, -1, 12.43, 86.0, 3.55, 125
968.033, 99, -1, 12.44, 90.0, 3.55, 125
969.009, 100, -1, 12.45, 90.0, 3.55, 125
970.042, 101, -1, 12.46, 87.0, 3.56, 125
971.021, 101, -1, 12.46, 85.0, 3.56, 125
972.007, 101, -1, 12.46, 83.0, 3.57, 126
973.025, 100, -1, 12.45, 83.0, 3.57, 126
974.043, 102, -1, 12.46, 87.0, 3.57, 126
975.037, 103, -1, 12.47, 85.0, 3.58, 126
976.029, 101, -1, 12.45, 89.0, 3.58, 126
977.021, 102, -1, 12.47, 89.0, 3.58, 126
978.011, 100, -1, 12.45, 91.0, 3.59, 126
979.004, 101, -1, 12.45, 91.0, 3.59, 126
980.033, 97, -1, 12.43, 90.0, 3.59, 126
981.022, 101, -1, 12.46, 90.0, 3.60, 127
982.02, 104, -1, 12.47, 90.0, 3.60, 127
983.045, 99, -1, 12.44, 91.0, 3.60, 127
984.026, 103, -1, 12.47, 87.0, 3.61, 127
