Timestamp (UNIX time ms),Timestamp,Active (T/F),Latitude (deg),Longitude (deg),Heartrate (bpm),Speed (mps),Distance (m),Crank Cadence (rpm),Run Cadence (steps/min),Elevation (m),Power (watts),
1550080712000,11:58:32:058,true,,,,3.5329999923706055,0.0,62.99999713897705,62.99999713897705,,,
1550080713000,11:58:33:058,true,,,,3.5980000495910645,3.2200000286102295,67.99999952316284,67.99999952316284,,,
1550080714000,11:58:34:058,true,,,,3.7980000972747803,7.210000038146973,67.00000047683716,67.00000047683716,,,
1550080715000,11:58:35:058,true,,,,4.2230000495910645,11.449999809265137,80.00000238418579,80.00000238418579,,,
1550080716000,11:58:36:058,true,,,,4.255000114440918,15.600000381469727,80.00000238418579,80.00000238418579,,,
1550080717000,11:58:37:058,true,,,,4.572999954223633,20.469999313354492,77.99999713897705,77.99999713897705,,,
1550080718000,11:58:38:058,true,,,,4.886000156402588,25.06999969482422,91.99999809265137,91.99999809265137,,,
1550080719000,11:58:39:058,true,,,,4.942999839782715,29.25,91.99999809265137,91.99999809265137,,,
1550080720000,11:58:40:058,true,,,,5.0929999351501465,34.63999938964844,91.99999809265137,91.99999809265137,,,
1550080721000,11:58:41:058,true,,,,5.190999984741211,39.66999816894531,97.00000047683716,97.00000047683716,,,
1550080722000,11:58:42:058,true,,,,5.170000076293945,45.099998474121094,96.00000143051147,96.00000143051147,,,
1550080723000,11:58:43:058,true,,,,5.264999866485596,50.13999938964844,97.00000047683716,97.00000047683716,,,
1550080724000,11:58:44:058,true,,,,5.197000026702881,55.650001525878906,98.99999856948853,98.99999856948853,,,
1550080725000,11:58:45:058,true,,,,5.035999774932861,60.59000015258789,94.00000333786011,94.00000333786011,,,
1550080726000,11:58:46:058,true,,,,5.261000156402588,66.1500015258789,91.99999809265137,91.99999809265137,,,
1550080727000,11:58:47:058,true,,,,5.4629998207092285,71.04000091552734,92.99999713897705,92.99999713897705,,,
1550080728000,11:58:48:058,true,,,,5.445000171661377,76.58999633789063,94.00000333786011,94.00000333786011,,,
1550080729000,11:58:49:058,true,,,,5.440000057220459,81.48999786376953,92.99999713897705,92.99999713897705,,,
1550080730000,11:58:50:058,true,,,,5.459000110626221,87.1500015258789,94.00000333786011,94.00000333786011,,,
1550080731000,11:58:51:058,true,,,,5.942999839782715,92.91999816894531,91.99999809265137,91.99999809265137,,,
1550080732000,11:58:52:058,true,,,,6.107999801635742,99.93000030517578,94.00000333786011,94.00000333786011,,,
1550080733000,11:58:53:058,true,,,,6.22599983215332,106.5999984741211,96.00000143051147,96.00000143051147,,,
1550080734000,11:58:54:058,true,,,,6.2220001220703125,112.5,97.99999952316284,97.99999952316284,,,
1550080735000,11:58:55:058,true,,,,6.23199987411499,117.68000030517578,97.00000047683716,97.00000047683716,,,
1550080736000,11:58:56:058,true,,,,6.252999782562256,123.4000015258789,97.99999952316284,97.99999952316284,,,
1550080737000,11:58:57:058,true,,,,6.243000030517578,129.6999969482422,97.00000047683716,97.00000047683716,,,
1550080738000,11:58:58:058,true,,,,6.144000053405762,135.9600067138672,96.00000143051147,96.00000143051147,,,
1550080739000,11:58:59:058,true,,,,6.073999881744385,142.1999969482422,95.00000238418579,95.00000238418579,,,
1550080740000,11:59:00:059,true,,,,6.064000129699707,148.47999572753906,95.00000238418579,95.00000238418579,,,
1550080741000,11:59:01:059,true,,,,6.046000003814697,154.7899932861328,95.00000238418579,95.00000238418579,,,
1550080742000,11:59:02:059,true,,,,6.11299991607666,161.05999755859375,95.00000238418579,95.00000238418579,,,
1550080743000,11:59:03:059,true,,,,6.2179999351501465,167.36000061035156,96.00000143051147,96.00000143051147,,,
1550080744000,11:59:04:059,true,,,,6.3480000495910645,173.64999389648438,95.00000238418579,95.00000238418579,,,
1550080745000,11:59:05:059,true,,,,6.316999912261963,180.0,94.00000333786011,94.00000333786011,,,
1550080746000,11:59:06:059,true,,,,6.321000099182129,186.27999877929688,94.00000333786011,94.00000333786011,,,
1550080747000,11:59:07:059,true,,,,6.439000129699707,192.61000061035156,96.00000143051147,96.00000143051147,,,
1550080748000,11:59:08:059,true,,,,6.441999912261963,198.85000610351563,96.00000143051147,96.00000143051147,,,
1550080749000,11:59:09:059,true,,,,6.422999858856201,205.1300048828125,96.00000143051147,96.00000143051147,,,
1550080750000,11:59:10:059,true,,,,6.401000022888184,211.77000427246094,96.00000143051147,96.00000143051147,,,
1550080751000,11:59:11:059,true,,,,6.375,218.2899932861328,95.00000238418579,95.00000238418579,,,
1550080752000,11:59:12:059,true,,,,6.355999946594238,224.5800018310547,95.00000238418579,95.00000238418579,,,
1550080753000,11:59:13:059,true,,,,6.355999946594238,230.8800048828125,94.00000333786011,94.00000333786011,,,
1550080754000,11:59:14:059,true,,,,6.395999908447266,237.14999389648438,96.00000143051147,96.00000143051147,,,
1550080755000,11:59:15:059,true,,,,6.422999858856201,243.42999267578125,96.00000143051147,96.00000143051147,,,
1550080756000,11:59:16:059,true,,,,6.434000015258789,249.72999572753906,96.00000143051147,96.00000143051147,,,
1550080757000,11:59:17:059,true,,,,6.453999996185303,255.99000549316406,96.00000143051147,96.00000143051147,,,
1550080758000,11:59:18:059,true,,,,6.451000213623047,262.260009765625,96.00000143051147,96.00000143051147,,,
1550080759000,11:59:19:059,true,,,,6.420000076293945,269.760009765625,95.00000238418579,95.00000238418579,,,
1550080760000,11:59:20:059,true,,,,6.433000087738037,276.92999267578125,95.00000238418579,95.00000238418579,,,
1550080761000,11:59:21:059,true,,,,6.5320000648498535,283.2099914550781,97.00000047683716,97.00000047683716,,,
1550080762000,11:59:22:059,true,,,,6.5329999923706055,289.5,97.99999952316284,97.99999952316284,,,
1550080763000,11:59:23:059,true,,,,6.4039998054504395,295.7699890136719,96.00000143051147,96.00000143051147,,,
1550080764000,11:59:24:059,true,,,,6.3460001945495605,302.07000732421875,94.00000333786011,94.00000333786011,,,
1550080765000,11:59:25:059,true,,,,6.370999813079834,308.3699951171875,94.00000333786011,94.00000333786011,,,
1550080766000,11:59:26:059,true,,,,6.410999774932861,314.6700134277344,95.00000238418579,95.00000238418579,,,
1550080767000,11:59:27:059,true,,,,6.390999794006348,321.260009765625,94.00000333786011,94.00000333786011,,,
1550080768000,11:59:28:059,true,,,,6.330999851226807,327.82000732421875,95.00000238418579,95.00000238418579,,,
1550080769000,11:59:29:059,true,,,,6.316999912261963,334.1300048828125,94.00000333786011,94.00000333786011,,,
1550080770000,11:59:30:059,true,,,,6.336999893188477,340.4200134277344,94.00000333786011,94.00000333786011,,,
1550080771000,11:59:31:059,true,,,,6.327000141143799,346.7200012207031,94.00000333786011,94.00000333786011,,,
1550080772000,11:59:32:059,true,,,,6.395999908447266,352.989990234375,94.00000333786011,94.00000333786011,,,
1550080773000,11:59:33:059,true,,,,6.566999912261963,358.17999267578125,92.99999713897705,92.99999713897705,,,
1550080774000,11:59:34:059,true,,,,6.60099983215332,364.5199890136719,94.00000333786011,94.00000333786011,,,
1550080775000,11:59:35:059,true,,,,6.190000057220459,371.79998779296875,90.0,90.0,,,
1550080776000,11:59:36:059,true,,,,5.482999801635742,376.9599914550781,82.99999952316284,82.99999952316284,,,
1550080777000,11:59:37:059,true,,,,5.4730000495910645,382.3299865722656,64.00000333786011,64.00000333786011,,,
1550080778000,11:59:38:059,true,,,,5.730999946594238,388.6300048828125,64.00000333786011,64.00000333786011,,,
1550080779000,11:59:39:059,true,,,,5.939000129699707,394.9100036621094,75.0,75.0,,,
1550080780000,11:59:40:059,true,,,,6.238999843597412,401.2099914550781,82.99999952316284,82.99999952316284,,,
1550080781000,11:59:41:059,true,,,,6.624000072479248,407.5,89.00000095367432,89.00000095367432,,,
1550080782000,11:59:42:059,true,,,,6.921000003814697,413.7900085449219,94.00000333786011,94.00000333786011,,,
1550080783000,11:59:43:059,true,,,,6.921999931335449,421.4200134277344,95.00000238418579,95.00000238418579,,,
1550080784000,11:59:44:059,true,,,,6.881999969482422,428.42999267578125,94.00000333786011,94.00000333786011,,,
1550080785000,11:59:45:059,true,,,,6.894000053405762,435.0400085449219,95.00000238418579,95.00000238418579,,,
1550080786000,11:59:46:059,true,,,,6.914999961853027,441.6199951171875,94.00000333786011,94.00000333786011,,,
1550080787000,11:59:47:059,true,,,,6.968999862670898,448.8599853515625,95.00000238418579,95.00000238418579,,,
1550080788000,11:59:48:059,true,,,,7.03000020980835,456.260009765625,96.00000143051147,96.00000143051147,,,
1550080789000,11:59:49:059,true,,,,7.019999980926514,462.5299987792969,96.00000143051147,96.00000143051147,,,
1550080790000,11:59:50:059,true,,,,6.9730000495910645,469.79998779296875,95.00000238418579,95.00000238418579,,,
1550080791000,11:59:51:059,true,,,,7.006999969482422,477.1099853515625,95.00000238418579,95.00000238418579,,,
1550080792000,11:59:52:059,true,,,,7.041999816894531,483.3999938964844,97.00000047683716,97.00000047683716,,,
1550080793000,11:59:53:059,true,,,,6.9710001945495605,490.79998779296875,96.00000143051147,96.00000143051147,,,
1550080794000,11:59:54:059,true,,,,6.879000186920166,498.07000732421875,95.00000238418579,95.00000238418579,,,
1550080795000,11:59:55:059,true,,,,6.826000213623047,504.3599853515625,92.99999713897705,92.99999713897705,,,
1550080796000,11:59:56:059,true,,,,6.853000164031982,510.6499938964844,92.99999713897705,92.99999713897705,,,
1550080797000,11:59:57:059,true,,,,6.934999942779541,518.1599731445313,95.00000238418579,95.00000238418579,,,
1550080798000,11:59:58:059,true,,,,6.986000061035156,525.3300170898438,95.00000238418579,95.00000238418579,,,
1550080799000,11:59:59:059,true,,,,6.9670000076293945,531.6599731445313,95.00000238418579,95.00000238418579,,,
1550080800000,12:00:00:000,true,,,,6.978000164031982,539.2100219726563,95.00000238418579,95.00000238418579,,,
1550080801000,12:00:01:000,true,,,,6.995999813079834,546.25,96.00000143051147,96.00000143051147,,,
1550080802000,12:00:02:000,true,,,,7.019999980926514,552.8599853515625,96.00000143051147,96.00000143051147,,,
1550080803000,12:00:03:000,true,,,,7.0320000648498535,560.3099975585938,96.00000143051147,96.00000143051147,,,
1550080804000,12:00:04:000,true,,,,6.988999843597412,567.7899780273438,96.00000143051147,96.00000143051147,,,
1550080805000,12:00:05:000,true,,,,6.949999809265137,574.0800170898438,95.00000238418579,95.00000238418579,,,
1550080806000,12:00:06:000,true,,,,6.9079999923706055,580.3900146484375,95.00000238418579,95.00000238418579,,,
1550080807000,12:00:07:000,true,,,,6.848999977111816,587.6500244140625,94.00000333786011,94.00000333786011,,,
1550080808000,12:00:08:000,true,,,,6.859000205993652,594.989990234375,92.99999713897705,92.99999713897705,,,
1550080809000,12:00:09:000,true,,,,6.926000118255615,601.260009765625,94.00000333786011,94.00000333786011,,,
1550080810000,12:00:10:000,true,,,,6.9730000495910645,608.5900268554688,95.00000238418579,95.00000238418579,,,
