Name, Korgan
Device, SAMSUNG-SM-G900A
Date, Tue Jan 15 09:22:02 CST 2019
Workout Name, On the Rivet
Workout Duration (sec), 1207
Warm up Duration (sec), 114
Total Distance (Miles), 4.82
Total Calories Burned (kcal), 170
Power Average, Max Power 
115, 252
Heart Rate Average, Max Heart Rate 
-1, -1
Cadence Average, Max Cadence 
72, 79.0
Average Speed (MPH), Max Speed (MPH) 
13.15, 19.29
Time, Power, Heart Rate, Speed (MPH), Cadence, Accumulated Distance, Accumulated Calories Burned 
933.047, 192, -1, 16.83, 76.0, 3.25, 108
934.027, 190, -1, 16.82, 76.0, 3.26, 109
935.05, 188, -1, 16.82, 74.0, 3.26, 109
936.01, 193, -1, 16.84, 73.0, 3.27, 109
937.035, 194, -1, 17.40, 73.0, 3.27, 109
938.007, 185, -1, 16.80, 71.0, 3.28, 109
939.026, 182, -1, 16.79, 72.0, 3.28, 110
940.021, 186, -1, 16.81, 72.0, 3.29, 110
941.036, 187, -1, 16.81, 72.0, 3.29, 110
942.023, 177, -1, 16.21, 72.0, 3.30, 110
943.016, 183, -1, 16.79, 72.0, 3.30, 110
944.004, 185, -1, 16.80, 72.0, 3.31, 111
945.039, 184, -1, 16.80, 70.0, 3.31, 111
946.037, 180, -1, 16.78, 71.0, 3.31, 111
947.013, 177, -1, 16.21, 71.0, 3.32, 111
948.048, 175, -1, 16.20, 71.0, 3.32, 112
949.047, 181, -1, 16.78, 71.0, 3.33, 112
950.027, 189, -1, 16.82, 72.0, 3.33, 112
951.003, 189, -1, 16.82, 72.0, 3.34, 112
952.038, 184, -1, 16.80, 73.0, 3.34, 112
953.039, 175, -1, 16.20, 73.0, 3.35, 113
954.096, 147, -1, 14.95, 73.0, 3.35, 113
955.005, 0, -1, 13.68, 0.0, 3.35, 113
956.019, 119, -1, 13.69, 69.0, 3.36, 113
957.086, 135, -1, 14.33, 69.0, 3.36, 113
958.012, 138, -1, 14.34, 66.0, 3.37, 113
959.04, 161, -1, 15.58, 66.0, 3.37, 113
960.002, 164, -1, 15.59, 67.0, 3.38, 113
961.069, 156, -1, 15.56, 70.0, 3.38, 114
962.041, 145, -1, 14.94, 71.0, 3.38, 114
963.033, 147, -1, 14.95, 73.0, 3.39, 114
964.027, 150, -1, 14.96, 73.0, 3.39, 114
965.042, 151, -1, 14.97, 74.0, 3.40, 114
966.014, 152, -1, 14.97, 73.0, 3.40, 114
967.032, 154, -1, 15.55, 74.0, 3.40, 115
968.005, 148, -1, 14.95, 74.0, 3.41, 115
969.031, 149, -1, 14.96, 73.0, 3.41, 115
970.029, 154, -1, 15.55, 72.0, 3.42, 115
971.002, 151, -1, 14.97, 73.0, 3.42, 115
972.049, 153, -1, 15.54, 74.0, 3.43, 116
973.045, 153, -1, 15.54, 75.0, 3.43, 116
974.022, 148, -1, 14.96, 74.0, 3.43, 116
975.051, 146, -1, 14.94, 74.0, 3.44, 116
976.017, 152, -1, 14.97, 74.0, 3.44, 116
977.03, 149, -1, 14.96, 74.0, 3.45, 116
978.017, 146, -1, 14.95, 74.0, 3.45, 117
979.032, 153, -1, 15.54, 74.0, 3.45, 117
980.031, 151, -1, 14.97, 74.0, 3.46, 117
981.014, 146, -1, 14.95, 74.0, 3.46, 117
982.049, 157, -1, 15.56, 77.0, 3.47, 117
983.006, 148, -1, 14.96, 76.0, 3.47, 117
984.027, 149, -1, 14.96, 78.0, 3.48, 118
985.03, 151, -1, 14.97, 74.0, 3.48, 118
986.016, 149, -1, 14.96, 73.0, 3.48, 118
987.049, 147, -1, 14.95, 72.0, 3.49, 118
988.013, 143, -1, 14.93, 75.0, 3.49, 118
989.002, 149, -1, 14.96, 74.0, 3.50, 118
990.049, 151, -1, 14.97, 73.0, 3.50, 119
991.02, 158, -1, 15.56, 71.0, 3.51, 119
992.03, 157, -1, 15.56, 71.0, 3.51, 119
993.007, 152, -1, 15.53, 71.0, 3.51, 119
994.028, 149, -1, 14.96, 73.0, 3.52, 119
995.014, 152, -1, 15.54, 74.0, 3.52, 119
996.023, 156, -1, 15.56, 75.0, 3.53, 120
997.037, 153, -1, 15.54, 73.0, 3.53, 120
998.068, 153, -1, 15.54, 72.0, 3.54, 120
999.05, 155, -1, 15.55, 73.0, 3.54, 120
1000.047, 150, -1, 14.97, 74.0, 3.54, 120
1001.012, 148, -1, 14.95, 75.0, 3.55, 120
1002.0, 144, -1, 14.93, 73.0, 3.55, 121
1003.016, 151, -1, 14.97, 71.0, 3.56, 121
1004.028, 151, -1, 14.97, 70.0, 3.56, 121
1005.031, 152, -1, 15.54, 73.0, 3.56, 121
1006.032, 150, -1, 14.97, 71.0, 3.57, 121
1007.016, 147, -1, 14.95, 74.0, 3.57, 121
1008.023, 150, -1, 14.97, 73.0, 3.58, 122
1009.038, 149, -1, 14.96, 74.0, 3.58, 122
1010.004, 153, -1, 15.54, 73.0, 3.59, 122
1011.072, 152, -1, 15.53, 74.0, 3.59, 122
1012.026, 147, -1, 14.95, 74.0, 3.59, 122
1013.004, 147, -1, 14.95, 73.0, 3.60, 122
1014.026, 0, -1, 13.10, 71.0, 3.60, 122
1015.028, 107, -1, 13.05, 70.0, 3.61, 122
1016.023, 111, -1, 13.08, 72.0, 3.61, 123
1017.009, 104, -1, 12.47, 70.0, 3.61, 123
1018.022, 107, -1, 13.06, 74.0, 3.62, 123
1019.036, 123, -1, 13.71, 70.0, 3.62, 123
1020.006, 124, -1, 13.71, 73.0, 3.62, 123
1021.006, 126, -1, 13.72, 72.0, 3.63, 123
1022.016, 122, -1, 13.70, 73.0, 3.63, 123
1023.039, 121, -1, 13.70, 73.0, 3.64, 124
1024.012, 131, -1, 14.31, 75.0, 3.64, 124
1025.046, 160, -1, 15.57, 73.0, 3.64, 124
1026.017, 167, -1, 16.16, 74.0, 3.65, 124
1027.012, 163, -1, 15.59, 78.0, 3.65, 124
1028.042, 158, -1, 15.57, 78.0, 3.66, 124
1029.014, 163, -1, 15.59, 75.0, 3.66, 125
1030.021, 168, -1, 16.17, 73.0, 3.67, 125
1031.018, 175, -1, 16.20, 73.0, 3.67, 125
1032.007, 170, -1, 16.18, 74.0, 3.67, 125
1033.046, 168, -1, 16.17, 74.0, 3.68, 125
1034.007, 170, -1, 16.18, 74.0, 3.68, 126
1035.009, 185, -1, 16.80, 69.0, 3.69, 126
1036.028, 194, -1, 16.84, 71.0, 3.69, 126
1037.049, 191, -1, 16.83, 71.0, 3.70, 126
1038.029, 187, -1, 16.81, 73.0, 3.70, 126
1039.048, 187, -1, 16.81, 75.0, 3.71, 127
1040.034, 185, -1, 16.80, 74.0, 3.71, 127
1041.031, 187, -1, 16.81, 73.0, 3.72, 127
1042.028, 195, -1, 17.40, 71.0, 3.72, 127
1043.01, 189, -1, 16.82, 72.0, 3.73, 127
1044.018, 188, -1, 16.81, 72.0, 3.73, 128
1045.033, 188, -1, 16.81, 75.0, 3.73, 128
1046.023, 209, -1, 17.46, 73.0, 3.74, 128
1047.015, 204, -1, 17.44, 73.0, 3.74, 128
1048.034, 209, -1, 17.46, 72.0, 3.75, 129
1049.012, 206, -1, 17.45, 71.0, 3.75, 129
1050.025, 215, -1, 18.04, 72.0, 3.76, 129
1051.005, 214, -1, 18.04, 72.0, 3.76, 129
1052.005, 217, -1, 18.05, 73.0, 3.77, 129
1053.044, 209, -1, 17.46, 73.0, 3.77, 130
1054.045, 208, -1, 17.45, 73.0, 3.78, 130
1055.036, 212, -1, 18.03, 71.0, 3.78, 130
1056.034, 211, -1, 18.03, 72.0, 3.79, 130
1057.029, 208, -1, 17.46, 71.0, 3.79, 131
1058.038, 210, -1, 18.02, 73.0, 3.80, 131
1059.051, 212, -1, 18.03, 73.0, 3.80, 131
1060.057, 212, -1, 18.03, 71.0, 3.81, 131
1061.012, 212, -1, 18.03, 74.0, 3.81, 132
1062.022, 213, -1, 18.03, 71.0, 3.82, 132
1063.01, 212, -1, 18.03, 73.0, 3.82, 132
1064.046, 209, -1, 17.46, 70.0, 3.83, 132
1065.027, 207, -1, 17.45, 72.0, 3.83, 133
1066.009, 210, -1, 18.02, 72.0, 3.84, 133
1067.011, 208, -1, 17.46, 71.0, 3.84, 133
1068.036, 203, -1, 17.44, 71.0, 3.85, 133
1069.009, 203, -1, 17.43, 71.0, 3.85, 133
1070.019, 208, -1, 17.46, 72.0, 3.86, 134
1071.017, 213, -1, 18.03, 71.0, 3.86, 134
1072.036, 215, -1, 18.04, 72.0, 3.87, 134
1073.058, 216, -1, 18.04, 72.0, 3.87, 134
1074.069, 203, -1, 17.44, 75.0, 3.88, 135
1075.035, 171, -1, 16.18, 74.0, 3.88, 135
1076.01, 0, -1, 13.73, 74.0, 3.89, 135
1077.102, 0, -1, 11.83, 0.0, 3.89, 135
1078.037, 79, -1, 11.19, 0.0, 3.89, 135
1079.086, 96, -1, 11.86, 66.0, 3.90, 135
1080.0, 116, -1, 13.11, 65.0, 3.90, 135
1081.054, 112, -1, 13.09, 66.0, 3.90, 135
1082.031, 121, -1, 13.70, 69.0, 3.91, 135
1083.007, 121, -1, 13.70, 71.0, 3.91, 136
1084.033, 125, -1, 13.72, 72.0, 3.91, 136
1085.056, 123, -1, 13.71, 73.0, 3.92, 136
1086.007, 128, -1, 13.73, 73.0, 3.92, 136
1087.063, 131, -1, 14.31, 76.0, 3.93, 136
1088.004, 123, -1, 13.71, 78.0, 3.93, 136
1089.012, 128, -1, 14.30, 76.0, 3.93, 136
1090.018, 130, -1, 14.30, 75.0, 3.94, 137
1091.011, 128, -1, 14.29, 74.0, 3.94, 137
1092.035, 128, -1, 14.29, 72.0, 3.95, 137
1093.021, 130, -1, 14.30, 71.0, 3.95, 137
1094.004, 125, -1, 13.72, 72.0, 3.95, 137
1095.031, 126, -1, 13.73, 73.0, 3.96, 137
1096.069, 124, -1, 13.71, 74.0, 3.96, 137
1097.007, 121, -1, 13.69, 73.0, 3.97, 138
1098.004, 116, -1, 13.11, 72.0, 3.97, 138
1099.041, 118, -1, 13.68, 70.0, 3.97, 138
1100.022, 124, -1, 13.71, 71.0, 3.98, 138
1101.041, 124, -1, 13.71, 69.0, 3.98, 138
1102.072, 127, -1, 13.73, 72.0, 3.98, 138
1103.009, 126, -1, 13.72, 72.0, 3.99, 138
1104.026, 128, -1, 14.30, 74.0, 3.99, 138
1105.023, 124, -1, 13.71, 71.0, 4.00, 139
1106.002, 120, -1, 13.69, 72.0, 4.00, 139
1107.014, 125, -1, 13.72, 72.0, 4.00, 139
1108.023, 125, -1, 13.71, 73.0, 4.01, 139
1109.04, 130, -1, 14.31, 73.0, 4.01, 139
1110.012, 129, -1, 14.30, 73.0, 4.01, 139
1111.012, 130, -1, 14.30, 72.0, 4.02, 139
1112.004, 135, -1, 14.33, 73.0, 4.02, 140
1113.044, 137, -1, 14.34, 72.0, 4.03, 140
1114.026, 132, -1, 14.31, 74.0, 4.03, 140
1115.044, 126, -1, 13.73, 74.0, 4.03, 140
1116.043, 122, -1, 13.70, 74.0, 4.04, 140
1117.025, 117, -1, 13.67, 73.0, 4.04, 140
1118.031, 119, -1, 13.68, 72.0, 4.05, 140
1119.021, 119, -1, 13.69, 71.0, 4.05, 141
1120.008, 119, -1, 13.69, 74.0, 4.05, 141
1121.049, 127, -1, 13.73, 73.0, 4.06, 141
1122.026, 129, -1, 14.30, 73.0, 4.06, 141
1123.047, 127, -1, 13.73, 73.0, 4.07, 141
1124.015, 127, -1, 13.73, 73.0, 4.07, 141
1125.031, 127, -1, 13.73, 74.0, 4.07, 141
1126.046, 124, -1, 13.71, 73.0, 4.08, 142
1127.037, 122, -1, 13.70, 73.0, 4.08, 142
1128.038, 126, -1, 13.72, 72.0, 4.08, 142
1129.048, 133, -1, 14.32, 73.0, 4.09, 142
1130.035, 130, -1, 14.30, 73.0, 4.09, 142
1131.049, 125, -1, 13.72, 69.0, 4.10, 142
1132.076, 118, -1, 13.68, 67.0, 4.10, 142
1133.019, 135, -1, 14.33, 62.0, 4.10, 143
1134.046, 160, -1, 15.57, 65.0, 4.11, 143
1135.023, 175, -1, 16.20, 66.0, 4.11, 143
1136.02, 175, -1, 16.20, 71.0, 4.12, 143
1137.02, 176, -1, 16.20, 71.0, 4.12, 143
1138.025, 174, -1, 16.20, 74.0, 4.13, 144
1139.035, 192, -1, 16.83, 73.0, 4.13, 144
1140.037, 198, -1, 17.42, 73.0, 4.14, 144
1141.055, 221, -1, 18.06, 73.0, 4.14, 144
1142.01, 221, -1, 18.06, 75.0, 4.15, 144
1143.024, 219, -1, 18.06, 77.0, 4.15, 145
1144.002, 208, -1, 17.45, 75.0, 4.16, 145
1145.02, 209, -1, 17.46, 73.0, 4.16, 145
1146.052, 221, -1, 18.06, 73.0, 4.17, 145
1147.011, 229, -1, 18.65, 73.0, 4.17, 146
1148.034, 220, -1, 18.06, 72.0, 4.18, 146
1149.035, 216, -1, 18.04, 73.0, 4.18, 146
1150.044, 204, -1, 17.44, 72.0, 4.19, 146
1151.005, 205, -1, 17.44, 74.0, 4.19, 147
1152.039, 209, -1, 17.46, 74.0, 4.20, 147
1153.037, 224, -1, 18.08, 73.0, 4.20, 147
1154.033, 215, -1, 18.04, 73.0, 4.21, 147
1155.023, 212, -1, 18.03, 73.0, 4.21, 148
1156.039, 212, -1, 18.03, 71.0, 4.22, 148
1157.055, 201, -1, 17.43, 73.0, 4.22, 148
1158.032, 203, -1, 17.44, 72.0, 4.22, 148
1159.024, 202, -1, 17.43, 73.0, 4.23, 148
1160.047, 195, -1, 17.40, 71.0, 4.23, 149
1161.047, 194, -1, 16.84, 68.0, 4.24, 149
1162.041, 188, -1, 16.81, 69.0, 4.24, 149
1163.043, 207, -1, 17.45, 70.0, 4.25, 149
1164.041, 208, -1, 17.45, 74.0, 4.25, 150
1165.021, 215, -1, 18.04, 76.0, 4.26, 150
1166.028, 219, -1, 18.06, 77.0, 4.26, 150
1167.021, 252, -1, 19.29, 78.0, 4.27, 150
1168.011, 227, -1, 18.65, 75.0, 4.27, 151
1169.01, 222, -1, 18.07, 75.0, 4.28, 151
1170.011, 223, -1, 18.07, 73.0, 4.28, 151
1171.061, 224, -1, 18.07, 74.0, 4.29, 151
1172.069, 221, -1, 18.06, 74.0, 4.29, 152
1173.046, 215, -1, 18.04, 74.0, 4.30, 152
1174.052, 208, -1, 17.45, 71.0, 4.30, 152
1175.019, 206, -1, 17.45, 71.0, 4.31, 152
1176.069, 203, -1, 17.44, 71.0, 4.31, 152
1177.018, 210, -1, 18.02, 71.0, 4.32, 153
1178.005, 205, -1, 17.44, 70.0, 4.32, 153
1179.015, 210, -1, 18.02, 75.0, 4.33, 153
1180.009, 221, -1, 18.06, 72.0, 4.33, 153
1181.059, 215, -1, 18.04, 74.0, 4.34, 154
1182.016, 215, -1, 18.04, 73.0, 4.34, 154
1183.025, 222, -1, 18.07, 73.0, 4.35, 154
1184.019, 205, -1, 17.44, 75.0, 4.35, 154
1185.021, 207, -1, 17.45, 75.0, 4.36, 155
1186.072, 204, -1, 17.44, 73.0, 4.36, 155
1187.02, 210, -1, 18.02, 73.0, 4.37, 155
1188.016, 211, -1, 18.02, 72.0, 4.37, 155
1189.004, 214, -1, 18.04, 73.0, 4.38, 156
1190.013, 209, -1, 18.02, 72.0, 4.38, 156
1191.038, 208, -1, 17.45, 73.0, 4.39, 156
1192.048, 210, -1, 18.02, 71.0, 4.39, 156
1193.005, 211, -1, 18.03, 72.0, 4.40, 156
1194.008, 197, -1, 17.41, 72.0, 4.40, 157
1195.113, 0, -1, 14.94, 0.0, 4.41, 157
1196.091, 118, -1, 13.68, 71.0, 4.41, 157
1197.123, 123, -1, 13.71, 72.0, 4.42, 157
1198.057, 130, -1, 14.30, 72.0, 4.42, 157
1199.009, 133, -1, 14.32, 74.0, 4.42, 157
1200.039, 127, -1, 13.73, 72.0, 4.43, 157
1201.019, 122, -1, 13.70, 73.0, 4.43, 158
1202.022, 124, -1, 13.71, 73.0, 4.43, 158
1203.008, 126, -1, 13.72, 71.0, 4.44, 158
1204.005, 130, -1, 14.30, 75.0, 4.44, 158
1205.005, 127, -1, 13.73, 72.0, 4.45, 158
1206.003, 123, -1, 13.71, 74.0, 4.45, 158
1207.022, 118, -1, 13.68, 72.0, 4.45, 158
1208.004, 100, -1, 12.45, 72.0, 4.46, 159
1209.038, 86, -1, 11.24, 70.0, 4.46, 159
1210.002, 87, -1, 11.25, 73.0, 4.46, 159
1211.005, 88, -1, 11.81, 75.0, 4.47, 159
1212.057, 91, -1, 11.83, 78.0, 4.47, 159
1213.011, 100, -1, 12.45, 76.0, 4.47, 159
1214.034, 98, -1, 12.44, 76.0, 4.48, 159
1215.038, 99, -1, 12.44, 76.0, 4.48, 159
1216.019, 98, -1, 12.44, 76.0, 4.48, 159
1217.028, 100, -1, 12.45, 73.0, 4.49, 159
1218.02, 101, -1, 12.45, 78.0, 4.49, 160
1219.053, 98, -1, 12.44, 77.0, 4.49, 160
1220.101, 96, -1, 11.86, 78.0, 4.50, 160
1221.045, 92, -1, 11.84, 78.0, 4.50, 160
1222.063, 94, -1, 11.85, 76.0, 4.50, 160
1223.006, 96, -1, 11.87, 76.0, 4.51, 160
1224.033, 91, -1, 11.83, 74.0, 4.51, 160
1225.024, 92, -1, 11.84, 73.0, 4.51, 160
1226.059, 90, -1, 11.82, 73.0, 4.52, 160
1227.051, 89, -1, 11.82, 73.0, 4.52, 160
1228.014, 88, -1, 11.81, 72.0, 4.52, 161
1229.008, 90, -1, 11.83, 73.0, 4.53, 161
1230.0, 91, -1, 11.83, 73.0, 4.53, 161
1231.04, 91, -1, 11.83, 76.0, 4.53, 161
1232.022, 91, -1, 11.83, 74.0, 4.54, 161
1233.056, 90, -1, 11.82, 74.0, 4.54, 161
1234.017, 89, -1, 11.82, 73.0, 4.54, 161
1235.063, 91, -1, 11.83, 72.0, 4.55, 161
1236.036, 89, -1, 11.82, 72.0, 4.55, 161
1237.015, 88, -1, 11.81, 72.0, 4.55, 161
1238.016, 90, -1, 11.82, 72.0, 4.56, 162
1239.015, 88, -1, 11.81, 72.0, 4.56, 162
1240.013, 90, -1, 11.82, 72.0, 4.56, 162
1241.05, 98, -1, 12.44, 71.0, 4.57, 162
1242.019, 93, -1, 11.84, 73.0, 4.57, 162
1243.017, 90, -1, 11.82, 73.0, 4.57, 162
1244.07, 89, -1, 11.82, 73.0, 4.58, 162
1245.039, 92, -1, 11.84, 73.0, 4.58, 162
1246.06, 91, -1, 11.83, 73.0, 4.58, 162
1247.0, 90, -1, 11.82, 73.0, 4.59, 163
1248.065, 90, -1, 11.83, 73.0, 4.59, 163
1249.016, 90, -1, 11.83, 73.0, 4.59, 163
1250.058, 91, -1, 11.84, 73.0, 4.60, 163
1251.056, 95, -1, 11.86, 73.0, 4.60, 163
1252.006, 94, -1, 11.86, 73.0, 4.60, 163
1253.032, 92, -1, 11.84, 74.0, 4.61, 163
1254.011, 92, -1, 11.84, 73.0, 4.61, 163
1255.06, 91, -1, 11.83, 73.0, 4.61, 163
1256.001, 88, -1, 11.81, 73.0, 4.62, 163
1257.003, 89, -1, 11.82, 72.0, 4.62, 164
1258.047, 89, -1, 11.82, 72.0, 4.62, 164
1259.006, 89, -1, 11.82, 71.0, 4.63, 164
1260.004, 92, -1, 11.84, 72.0, 4.63, 164
1261.014, 97, -1, 12.43, 73.0, 4.63, 164
1262.003, 97, -1, 12.43, 74.0, 4.64, 164
1263.015, 92, -1, 11.84, 75.0, 4.64, 164
1264.002, 88, -1, 11.81, 73.0, 4.64, 164
1265.009, 88, -1, 11.81, 73.0, 4.65, 164
1266.029, 90, -1, 11.82, 72.0, 4.65, 164
1267.021, 89, -1, 11.82, 72.0, 4.65, 165
1268.056, 89, -1, 11.82, 69.0, 4.66, 165
1269.001, 88, -1, 11.81, 68.0, 4.66, 165
1270.01, 89, -1, 11.82, 70.0, 4.66, 165
1271.003, 89, -1, 11.82, 71.0, 4.67, 165
1272.063, 91, -1, 11.83, 75.0, 4.67, 165
1273.024, 91, -1, 11.83, 77.0, 4.67, 165
1274.059, 93, -1, 11.84, 79.0, 4.68, 165
1275.0, 92, -1, 11.84, 77.0, 4.68, 165
1276.016, 91, -1, 11.83, 75.0, 4.68, 165
1277.055, 91, -1, 11.83, 74.0, 4.69, 166
1278.005, 91, -1, 11.83, 73.0, 4.69, 166
1279.044, 91, -1, 11.83, 73.0, 4.69, 166
1280.06, 88, -1, 11.81, 72.0, 4.69, 166
1281.005, 90, -1, 11.82, 72.0, 4.70, 166
1282.015, 91, -1, 11.83, 72.0, 4.70, 166
1283.056, 89, -1, 11.82, 75.0, 4.70, 166
1284.011, 93, -1, 11.84, 74.0, 4.71, 166
1285.041, 91, -1, 11.83, 77.0, 4.71, 166
1286.069, 88, -1, 11.81, 74.0, 4.71, 166
1287.034, 87, -1, 11.81, 74.0, 4.72, 167
1288.029, 93, -1, 11.84, 73.0, 4.72, 167
1289.004, 94, -1, 11.85, 73.0, 4.72, 167
1290.008, 92, -1, 11.84, 73.0, 4.73, 167
1291.017, 91, -1, 11.83, 73.0, 4.73, 167
1292.046, 88, -1, 11.81, 73.0, 4.73, 167
1293.061, 88, -1, 11.81, 75.0, 4.74, 167
1294.026, 90, -1, 11.83, 74.0, 4.74, 167
1295.068, 90, -1, 11.82, 74.0, 4.74, 167
1296.021, 89, -1, 11.82, 72.0, 4.75, 167
1297.025, 89, -1, 11.82, 72.0, 4.75, 168
1298.01, 89, -1, 11.82, 72.0, 4.75, 168
1299.061, 89, -1, 11.82, 75.0, 4.76, 168
1300.037, 91, -1, 11.83, 74.0, 4.76, 168
1301.045, 91, -1, 11.84, 75.0, 4.76, 168
1302.011, 94, -1, 11.85, 74.0, 4.77, 168
1303.066, 92, -1, 11.84, 74.0, 4.77, 168
1304.04, 90, -1, 11.83, 73.0, 4.77, 168
1305.041, 88, -1, 11.81, 73.0, 4.78, 168
1306.006, 89, -1, 11.82, 72.0, 4.78, 168
1307.014, 92, -1, 11.84, 72.0, 4.78, 169
1308.042, 91, -1, 11.83, 70.0, 4.79, 169
1309.002, 90, -1, 11.83, 71.0, 4.79, 169
1310.076, 91, -1, 11.83, 71.0, 4.79, 169
1311.049, 91, -1, 11.83, 73.0, 4.80, 169
1312.071, 92, -1, 11.84, 70.0, 4.80, 169
1313.049, 91, -1, 11.83, 71.0, 4.80, 169
1314.031, 91, -1, 11.83, 74.0, 4.81, 169
1315.007, 93, -1, 11.85, 74.0, 4.81, 169
1316.039, 94, -1, 11.85, 75.0, 4.81, 169
1317.01, 93, -1, 11.85, 76.0, 4.82, 170
1318.046, 90, -1, 11.82, 75.0, 4.82, 170
1319.045, 88, -1, 11.81, 74.0, 4.82, 170
1320.034, 85, -1, 11.23, 75.0, 4.82, 170
